记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
356 2017_06_15 10:08:37 164 255 0 9.214 0.3 0.5333,0.3915 1831 -9.60E-003 595.2 71.6 654.9 73.3 2.12 0.01 0.43
357 2017_06_15 10:08:37 184 255 0 9.205 0.3 0.5330,0.3916 1834 -9.58E-003 595.2 71.5 654.9 73.2 2.12 0.01 0.39
358 2017_06_15 10:08:37 202 255 0 9.204 0.6 0.5328,0.3916 1836 -9.61E-003 595.2 71.4 654.9 73.3 2.12 0.01 0.19
359 2017_06_15 10:08:37 220 255 0 9.210 0.7 0.5326,0.3918 1838 -9.57E-003 595.1 71.4 654.9 73.4 2.13 0.01 0.17
360 2017_06_15 10:08:37 239 255 0 9.231 0.4 0.5325,0.3919 1840 -9.54E-003 595.1 71.4 654.9 73.2 2.13 0.01 0.33
361 2017_06_15 10:08:37 261 255 0 9.210 0.3 0.5325,0.3918 1840 -9.57E-003 595.1 71.4 654.9 73.0 2.12 0.01 0.36
362 2017_06_15 10:08:37 284 255 0 9.206 0.7 0.5324,0.3917 1839 -9.61E-003 595.1 71.4 654.9 72.9 2.12 0.01 0.17
363 2017_06_15 10:08:37 308 255 0 9.210 0.3 0.5323,0.3916 1840 -9.64E-003 595.1 71.3 654.9 72.8 2.12 0.01 0.47
364 2017_06_15 10:08:37 331 255 0 9.214 0.1 0.5322,0.3914 1839 -9.70E-003 595.2 71.2 654.9 72.7 2.12 0.01 1.01
365 2017_06_15 10:08:37 354 255 0 9.215 0.4 0.5326,0.3918 1838 -9.58E-003 595.1 71.4 654.9 72.8 2.11 0.01 0.34
366 2017_06_15 10:08:37 377 255 0 9.217 0.1 0.5325,0.3918 1839 -9.58E-003 595.1 71.4 654.9 72.9 2.11 0.01 1.72
367 2017_06_15 10:08:37 400 255 0 9.230 0.3 0.5324,0.3917 1840 -9.61E-003 595.1 71.3 654.9 73.0 2.11 0.01 0.44
368 2017_06_15 10:08:37 423 255 0 9.216 0.5 0.5326,0.3917 1838 -9.61E-003 595.1 71.4 654.9 73.1 2.10 0.01 0.27
369 2017_06_15 10:08:37 446 255 0 9.222 0.6 0.5324,0.3916 1838 -9.64E-003 595.2 71.3 654.9 73.3 2.11 0.01 0.22
370 2017_06_15 10:08:37 470 255 0 9.214 0.1 0.5325,0.3915 1838 -9.67E-003 595.2 71.3 654.9 73.2 2.11 0.01 1.50
371 2017_06_15 10:08:37 492 255 0 9.210 0.1 0.5323,0.3916 1840 -9.65E-003 595.1 71.3 654.9 73.3 2.11 0.01 1.51
372 2017_06_15 10:08:37 515 255 0 9.210 0.2 0.5324,0.3917 1839 -9.62E-003 595.1 71.3 654.9 73.3 2.11 0.01 0.57
373 2017_06_15 10:08:37 539 255 0 9.222 0.2 0.5326,0.3917 1838 -9.60E-003 595.1 71.4 654.9 73.1 2.11 0.01 0.57
374 2017_06_15 10:08:37 563 255 0 9.209 0.4 0.6472,0.3312 1001 -1.28E-002 616.1 87.6 654.6 30.2 3.17 0.03 0.56
375 2017_06_15 10:08:37 588 255 0 9.216 0.4 0.6587,0.3498 1001 -2.14E-003 609.2 96.6 653.2 66.5 10.14 0.09 2.25
376 2017_06_15 10:08:37 609 255 0 9.212 0.1 0.6461,0.3631 1096 1.25E-003 605.4 96.9 652.7 64.7 12.83 0.11 14.25
377 2017_06_15 10:08:37 630 255 0 9.206 0.1 0.6132,0.3800 1306 3.00E-003 600.9 92.1 652.6 57.2 14.97 0.14 15.16
378 2017_06_15 10:08:37 649 255 0 9.206 0.1 0.6112,0.3830 1329 2.59E-003 600.2 92.4 652.0 59.4 15.14 0.13 17.05
379 2017_06_15 10:08:37 668 255 0 9.215 0.1 0.6056,0.3825 1352 3.57E-003 600.1 90.6 653.7 60.4 15.28 0.14 17.20
380 2017_06_15 10:08:37 688 255 0 9.217 0.1 0.6052,0.3844 1363 3.17E-003 599.7 91.0 654.6 61.8 15.22 0.14 12.84
381 2017_06_15 10:08:37 707 255 0 9.210 0.2 0.6045,0.3853 1371 3.06E-003 599.5 91.1 654.6 62.6 15.31 0.14 10.34
382 2017_06_15 10:08:37 727 255 0 9.214 0.1 0.6023,0.3868 1388 3.02E-003 599.1 90.9 651.7 63.3 15.43 0.14 15.65
383 2017_06_15 10:08:37 746 255 0 9.211 0.2 0.5970,0.3899 1430 3.02E-003 598.3 90.2 652.0 64.8 15.57 0.14 9.88
384 2017_06_15 10:08:37 765 255 0 9.215 0.2 0.5921,0.3935 1472 2.81E-003 597.5 89.8 654.4 69.6 16.15 0.15 7.46
385 2017_06_15 10:08:37 783 255 0 9.209 0.3 0.5854,0.3953 1517 3.23E-003 596.9 88.4 654.5 69.7 16.11 0.15 5.46
386 2017_06_15 10:08:37 802 255 0 9.226 0.6 0.5776,0.3958 1563 4.04E-003 596.4 86.2 654.4 72.2 16.62 0.15 2.73
387 2017_06_15 10:08:37 824 255 0 9.215 0.7 0.5764,0.3941 1562 4.62E-003 596.7 85.3 654.5 72.1 16.80 0.16 2.48
388 2017_06_15 10:08:37 846 255 0 9.199 0.5 0.5825,0.3913 1513 4.60E-003 597.5 86.3 652.4 69.1 16.97 0.16 3.40
389 2017_06_15 10:08:37 869 255 0 9.229 0.2 0.5852,0.3726 1405 9.03E-003 601.7 81.5 762.2 57.3 9.25 0.12 5.25
390 2017_06_15 10:08:37 893 255 0 9.207 0.1 0.5109,0.3960 2047 -9.46E-003 593.0 66.2 762.2 80.3 3.88 0.04 3.47
391 2017_06_15 10:08:37 917 10 0 9.201 0.1 0.5223,0.4078 2023 -5.27E-003 591.5 73.2 764.6 76.2 2.43 0.02 1.94
392 2017_06_15 10:08:37 942 10 0 9.214 0.3 0.5178,0.4035 2035 -6.79E-003 592.0 70.5 764.6 82.9 2.09 0.01 0.41
393 2017_06_15 10:08:37 966 10 0 9.220 0.7 0.5127,0.4034 2081 -6.98E-003 591.6 69.0 764.6 71.0 2.03 0.01 0.15
394 2017_06_15 10:08:37 989 255 0 9.221 0.2 0.5239,0.3989 1952 -7.94E-003 593.2 70.9 764.6 72.3 1.99 0.01 0.59
395 2017_06_15 10:08:38 022 255 0 9.208 0.1 0.5202,0.3956 1962 -9.18E-003 593.6 68.9 764.6 69.8 2.04 0.01 1.62
396 2017_06_15 10:08:38 046 255 0 9.226 0.7 0.5143,0.3981 2031 -8.64E-003 592.8 67.8 764.7 72.4 1.99 0.01 0.15
397 2017_06_15 10:08:38 070 255 0 9.196 0.2 0.5120,0.3957 2036 -9.51E-003 593.1 66.4 764.7 75.6 1.99 0.01 0.63
398 2017_06_15 10:08:38 095 255 0 9.221 0.1 0.5100,0.3974 2066 -9.01E-003 592.6 66.3 764.7 78.2 2.00 0.01 1.21
399 2017_06_15 10:08:38 118 255 0 9.213 0.2 0.5188,0.3949 1970 -9.45E-003 593.7 68.3 764.7 76.5 2.05 0.01 0.76
400 2017_06_15 10:08:38 140 255 0 9.208 0.3 0.6203,0.3456 1122 1.01E-002 610.4 83.8 654.8 29.9 2.91 0.02 0.67
401 2017_06_15 10:08:38 163 255 0 9.236 0.7 0.6209,0.3813 1277 1.47E-003 600.8 94.8 652.0 74.6 10.16 0.08 1.52
402 2017_06_15 10:08:38 187 255 0 9.223 0.5 0.6012,0.3927 1422 1.75E-003 597.9 92.3 653.2 65.0 14.30 0.12 2.67
403 2017_06_15 10:08:38 210 255 0 9.214 0.1 0.6031,0.3892 1396 2.33E-003 598.7 91.8 653.4 66.3 12.45 0.11 9.55
404 2017_06_15 10:08:38 234 255 0 9.220 0.2 0.5967,0.3532 1257 1.23E-002 607.5 79.0 724.4 47.3 3.46 0.04 1.78
405 2017_06_15 10:08:38 258 5 0 9.216 0.1 0.4635,0.3652 2332 -2.10E-002 598.4 42.7 764.6 49.5 1.62 0.01 1.13
406 2017_06_15 10:08:38 282 5 0 9.221 0.3 0.4920,0.3726 2064 -1.80E-002 597.7 53.5 764.6 92.2 1.81 0.01 0.28
407 2017_06_15 10:08:38 304 255 0 9.207 0.6 0.5163,0.3778 1880 -1.51E-002 597.6 62.3 764.6 81.2 2.04 0.01 0.19
408 2017_06_15 10:08:38 325 255 0 9.212 0.5 0.5194,0.3818 1880 -1.36E-002 596.7 64.5 764.6 75.4 2.20 0.02 0.26
409 2017_06_15 10:08:38 345 255 0 9.215 0.3 0.5242,0.3861 1868 -1.19E-002 595.9 67.2 764.6 75.8 2.41 0.02 0.57
410 2017_06_15 10:08:38 365 255 0 9.215 0.2 0.5303,0.3753 1754 -1.48E-002 599.0 65.8 764.6 74.0 2.24 0.02 0.67
411 2017_06_15 10:08:38 383 255 0 9.219 0.3 0.5310,0.3848 1808 -1.18E-002 596.6 68.8 764.7 73.0 2.45 0.02 0.48
412 2017_06_15 10:08:38 403 255 0 9.218 0.4 0.5403,0.3844 1737 -1.12E-002 597.1 71.5 764.7 62.9 2.62 0.02 0.45
413 2017_06_15 10:08:38 423 255 0 9.219 0.7 0.6179,0.3482 1144 9.87E-003 609.4 83.9 653.4 41.5 3.71 0.04 0.40
414 2017_06_15 10:08:38 444 255 0 9.209 0.4 0.6055,0.3908 1392 1.62E-003 598.5 93.0 652.1 75.2 12.28 0.10 2.78
415 2017_06_15 10:08:38 465 255 0 9.211 0.3 0.5743,0.3698 1449 1.13E-002 602.1 77.3 718.4 48.7 3.36 0.03 0.85
416 2017_06_15 10:08:38 485 255 0 9.219 0.3 0.5232,0.3993 1961 -7.87E-003 593.1 70.8 718.4 69.1 2.86 0.02 0.81
417 2017_06_15 10:08:38 510 10 0 9.226 0.2 0.5168,0.4018 2033 -7.35E-003 592.2 69.7 764.7 70.6 2.82 0.02 1.04
418 2017_06_15 10:08:38 534 5 0 9.213 0.2 0.4920,0.3967 2241 -9.55E-003 591.5 60.7 764.3 52.5 2.29 0.01 0.88
419 2017_06_15 10:08:38 566 5 0 9.211 0.1 0.4818,0.3905 2310 -1.17E-002 592.1 55.8 764.3 54.2 2.11 0.01 1.50
420 2017_06_15 10:08:38 590 5 0 9.216 0.1 0.4794,0.3883 2322 -1.24E-002 592.4 54.4 764.3 56.6 2.05 0.01 0.82
421 2017_06_15 10:08:38 614 5 0 9.207 0.1 0.4979,0.3866 2106 -1.30E-002 594.2 59.4 764.3 58.3 2.20 0.02 1.00
422 2017_06_15 10:08:38 638 255 0 9.213 0.2 0.5803,0.3523 1330 1.52E-002 607.6 73.9 650.4 31.4 2.69 0.02 0.96
423 2017_06_15 10:08:38 661 255 0 9.235 0.3 0.6208,0.3810 1276 1.54E-003 600.9 94.7 652.4 72.3 12.30 0.10 3.60
424 2017_06_15 10:08:38 684 10 0 9.217 0.7 0.5495,0.4174 1864 -9.54E-004 591.5 84.2 761.9 87.8 18.47 0.14 2.74
425 2017_06_15 10:08:38 704 10 0 9.216 0.3 0.5275,0.4236 2080 -2.71E-004 589.3 79.5 762.7 93.6 19.66 0.16 6.98
