记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
178 2017_06_15 10:10:43 245 10 0 9.233 0.1 0.5151,0.4377 2289 3.91E-003 586.5 80.1 719.0 94.6 14.77 0.10 13.55
179 2017_06_15 10:10:43 268 10 0 9.219 0.2 0.5104,0.4390 2346 4.37E-003 586.0 79.0 762.1 93.0 25.44 0.20 11.51
180 2017_06_15 10:10:43 293 10 0 9.230 0.2 0.5096,0.4392 2356 4.44E-003 585.9 78.8 761.9 92.6 25.00 0.19 16.24
181 2017_06_15 10:10:43 316 10 0 9.209 0.3 0.5101,0.4385 2346 4.22E-003 586.0 78.8 761.8 92.9 24.84 0.19 7.61
182 2017_06_15 10:10:43 340 255 0 9.230 0.5 0.6015,0.3765 1343 5.64E-003 601.3 87.5 647.9 51.7 4.91 0.05 0.92
183 2017_06_15 10:10:43 363 10 0 9.221 0.1 0.5806,0.4037 1587 -1.69E-003 595.2 89.4 651.9 80.3 11.76 0.10 8.33
184 2017_06_15 10:10:43 385 10 0 9.226 0.1 0.5507,0.4230 1889 6.96E-004 590.7 86.3 652.0 87.4 16.00 0.12 16.24
185 2017_06_15 10:10:43 409 255 0 9.217 0.2 0.5619,0.3993 1677 -4.86E-003 595.1 82.5 761.6 79.2 6.79 0.07 2.99
186 2017_06_15 10:10:43 435 255 0 9.202 0.3 0.5070,0.3907 2048 -1.13E-002 593.8 63.4 718.5 79.4 3.26 0.03 0.91
187 2017_06_15 10:10:43 459 5 0 9.216 0.7 0.4201,0.3731 3145 -1.34E-002 590.7 32.0 718.9 32.5 1.92 0.01 0.14
188 2017_06_15 10:10:43 483 5 0 9.213 0.2 0.4968,0.3766 2046 -1.65E-002 596.7 56.1 761.6 46.6 2.36 0.02 0.92
189 2017_06_15 10:10:43 504 10 0 9.227 0.1 0.5122,0.4348 2299 3.03E-003 586.7 78.3 762.1 94.4 22.65 0.17 23.44
190 2017_06_15 10:10:43 525 10 0 9.236 0.3 0.5109,0.4382 2335 4.10E-003 586.1 78.9 761.8 92.5 24.17 0.18 8.95
191 2017_06_15 10:10:43 545 10 0 9.211 0.3 0.5116,0.4365 2317 3.57E-003 586.4 78.6 761.8 93.1 23.12 0.18 8.57
192 2017_06_15 10:10:43 565 10 0 9.210 0.3 0.5547,0.4129 1801 -1.79E-003 592.5 84.4 761.5 86.4 9.03 0.08 3.23
193 2017_06_15 10:10:43 585 255 0 9.204 0.3 0.5880,0.3818 1436 6.28E-003 599.7 85.1 761.5 70.8 5.98 0.06 1.80
194 2017_06_15 10:10:43 605 10 0 9.212 0.1 0.5732,0.4070 1648 -1.67E-003 594.3 88.2 761.5 88.1 10.35 0.08 12.67
195 2017_06_15 10:10:43 625 10 0 9.222 0.2 0.5662,0.4100 1708 1.59E-003 593.5 87.0 761.5 86.5 11.57 0.09 4.77
196 2017_06_15 10:10:43 649 5 0 9.206 0.3 0.4877,0.3912 2249 -1.15E-002 592.4 57.8 761.5 9.4 3.27 0.05 0.85
197 2017_06_15 10:10:43 673 255 0 9.223 0.3 0.4485,0.4004 2860 -5.69E-003 586.6 48.8 762.0 52.0 2.68 0.03 0.60
198 2017_06_15 10:10:43 697 5 0 9.215 0.3 0.4422,0.3867 2845 -1.06E-002 589.2 42.8 761.9 53.5 2.30 0.03 0.41
199 2017_06_15 10:10:43 720 5 0 9.230 0.5 0.4585,0.3777 2508 -1.58E-002 593.5 44.9 761.9 60.1 2.21 0.02 0.24
200 2017_06_15 10:10:43 744 10 0 9.216 0.2 0.5125,0.4402 2332 4.72E-003 586.0 80.0 763.4 93.3 22.41 0.17 14.51
201 2017_06_15 10:10:43 768 10 0 9.219 0.3 0.5106,0.4369 2329 3.69E-003 586.3 78.4 762.0 93.7 24.14 0.18 10.03
202 2017_06_15 10:10:43 793 10 0 9.226 0.3 0.5102,0.4364 2330 3.55E-003 586.3 78.2 762.7 93.8 24.50 0.19 10.18
203 2017_06_15 10:10:43 816 10 0 9.217 0.3 0.5104,0.4354 2322 3.22E-003 586.5 77.9 762.0 94.2 24.74 0.19 8.04
204 2017_06_15 10:10:43 840 255 0 9.216 0.5 0.5943,0.3525 1265 1.29E-002 607.7 78.1 649.9 63.2 3.65 0.03 0.61
205 2017_06_15 10:10:43 863 255 0 9.226 0.2 0.5813,0.3804 1465 7.55E-003 599.7 82.6 650.2 70.6 5.30 0.05 3.11
206 2017_06_15 10:10:43 886 255 0 9.211 0.1 0.5780,0.3873 1517 6.20E-003 598.1 83.7 652.7 72.0 5.27 0.05 5.15
207 2017_06_15 10:10:43 911 255 0 9.219 0.2 0.4918,0.4154 2382 -3.04E-003 588.0 66.3 761.9 -215.7 1.93 0.02 0.56
208 2017_06_15 10:10:43 935 255 0 9.213 0.3 0.4574,0.4283 2943 4.17E-003 582.7 59.9 773.9 非数字 1.47 0.00 0.15
209 2017_06_15 10:10:43 960 255 0 9.209 0.7 0.5397,0.3971 1817 -7.46E-003 594.4 75.2 655.1 -8.5 2.05 0.01 0.16
210 2017_06_15 10:10:43 983 10 0 9.223 0.2 0.5160,0.4311 2236 1.83E-003 587.5 78.3 762.5 96.0 21.38 0.17 11.62
211 2017_06_15 10:10:44 008 10 0 9.214 0.1 0.5092,0.4392 2360 4.46E-003 585.9 78.7 762.6 92.7 24.02 0.18 27.73
212 2017_06_15 10:10:44 033 10 0 9.213 0.2 0.5096,0.4381 2348 4.09E-003 586.1 78.5 762.7 92.0 24.52 0.19 15.00
213 2017_06_15 10:10:44 054 10 0 9.215 0.4 0.5584,0.4030 1721 -4.19E-003 594.3 82.6 761.3 77.3 8.45 0.07 2.24
214 2017_06_15 10:10:44 075 255 0 9.217 0.6 0.6080,0.3515 1200 1.08E-002 608.2 81.9 655.3 48.1 3.76 0.04 0.48
215 2017_06_15 10:10:44 096 255 0 9.219 0.7 0.5883,0.3924 1487 3.57E-003 597.5 88.4 764.2 76.8 9.26 0.08 1.24
216 2017_06_15 10:10:44 117 255 0 9.189 0.7 0.5306,0.3817 1791 -1.28E-002 597.3 67.8 719.1 82.3 3.25 0.03 0.36
217 2017_06_15 10:10:44 137 5 0 9.213 0.6 0.4995,0.3858 2085 -1.32E-002 594.5 59.7 719.2 83.9 2.56 0.02 0.26
218 2017_06_15 10:10:44 162 255 0 9.219 0.3 0.5080,0.3870 2013 -1.25E-002 594.7 62.6 763.1 78.8 2.49 0.02 0.51
219 2017_06_15 10:10:44 184 10 0 9.213 0.1 0.5144,0.4357 2282 3.28E-003 586.7 79.2 761.9 94.2 21.31 0.16 44.04
220 2017_06_15 10:10:44 206 10 0 9.221 0.2 0.5126,0.4376 2313 3.90E-003 586.3 79.3 761.9 93.4 22.58 0.17 11.13
221 2017_06_15 10:10:44 227 10 0 9.197 0.2 0.5118,0.4377 2323 3.94E-003 586.3 79.0 762.0 92.6 23.27 0.18 10.99
222 2017_06_15 10:10:44 250 10 0 9.227 0.1 0.5113,0.4384 2332 4.15E-003 586.1 79.1 762.2 92.4 23.51 0.18 17.40
223 2017_06_15 10:10:44 272 255 0 9.214 0.3 0.6288,0.3428 1077 9.19E-003 611.4 85.5 648.9 45.1 3.20 0.02 0.82
224 2017_06_15 10:10:44 295 255 0 9.219 0.3 0.5864,0.3999 1535 1.94E-003 596.1 90.1 654.3 74.2 8.16 0.07 2.35
225 2017_06_15 10:10:44 318 255 0 9.204 0.7 0.5820,0.3978 1549 3.01E-003 596.3 88.1 653.3 77.5 11.62 0.10 1.72
226 2017_06_15 10:10:44 341 255 0 9.219 0.2 0.5228,0.3700 1778 -1.71E-002 600.1 61.9 763.4 43.2 3.01 0.03 0.91
227 2017_06_15 10:10:44 365 255 0 9.212 0.1 0.5034,0.3799 2006 -1.51E-002 596.3 59.1 763.4 43.9 2.53 0.02 1.28
228 2017_06_15 10:10:44 389 10 0 9.215 0.3 0.5120,0.4368 2314 3.63E-003 586.4 78.8 762.2 93.4 25.84 0.20 9.29
229 2017_06_15 10:10:44 412 10 0 9.237 0.2 0.5110,0.4377 2331 3.95E-003 586.2 78.8 762.3 93.3 24.73 0.19 10.69
230 2017_06_15 10:10:44 437 10 0 9.209 0.4 0.5106,0.4389 2343 4.34E-003 586.0 79.0 762.3 92.5 24.56 0.19 7.30
231 2017_06_15 10:10:44 461 10 0 9.217 0.4 0.5120,0.4374 2318 3.84E-003 586.3 79.0 762.2 93.8 24.06 0.19 7.14
232 2017_06_15 10:10:44 484 255 0 9.223 0.1 0.5996,0.3681 1313 8.01E-003 603.2 84.4 762.0 67.0 6.35 0.07 7.24
233 2017_06_15 10:10:44 507 10 0 9.214 0.3 0.5412,0.4195 1941 -8.70E-004 590.7 82.3 718.8 87.3 18.76 0.15 7.70
234 2017_06_15 10:10:44 532 10 0 9.214 0.2 0.5214,0.4321 2190 2.19E-003 587.7 80.2 718.7 94.4 17.76 0.14 12.11
235 2017_06_15 10:10:44 555 10 0 9.221 0.3 0.5204,0.4303 2188 1.62E-003 587.9 79.4 718.7 94.3 18.31 0.14 5.86
236 2017_06_15 10:10:44 577 255 0 9.217 0.7 0.5721,0.3837 1532 7.89E-003 598.7 80.9 651.9 70.7 13.65 0.14 2.05
237 2017_06_15 10:10:44 600 5 0 9.213 0.5 0.4215,0.3329 2691 -3.28E-002 639.6 20.3 762.7 51.6 1.91 0.01 0.19
238 2017_06_15 10:10:44 621 255 0 9.216 0.2 0.5021,0.3703 1952 -1.84E-002 599.0 55.8 762.6 59.4 2.70 0.02 1.02
239 2017_06_15 10:10:44 643 10 0 9.233 0.1 0.5137,0.4403 2320 4.72E-003 586.1 80.4 764.0 92.0 23.98 0.18 19.12
240 2017_06_15 10:10:44 665 10 0 9.233 0.0 0.5098,0.4377 2342 3.94E-003 586.1 78.4 761.6 92.9 24.89 0.19 0.00
241 2017_06_15 10:10:44 688 10 0 9.203 0.2 0.5108,0.4400 2348 4.67E-003 585.9 79.4 761.7 93.2 24.32 0.18 10.55
242 2017_06_15 10:10:44 712 255 0 9.219 0.1 0.6137,0.3750 1280 4.09E-003 602.0 90.7 652.9 59.1 10.91 0.11 21.47
243 2017_06_15 10:10:44 733 10 0 9.229 0.3 0.5180,0.4351 2244 3.10E-003 587.1 80.1 763.6 94.6 22.67 0.17 7.82
244 2017_06_15 10:10:44 755 10 0 9.217 0.3 0.5189,0.4244 2163 -2.27E-004 588.6 77.1 761.7 96.0 17.71 0.14 5.66
245 2017_06_15 10:10:44 778 10 0 9.210 0.6 0.5244,0.4177 2070 -2.13E-003 590.0 76.8 761.8 93.8 16.06 0.14 2.63
246 2017_06_15 10:10:44 800 10 0 9.218 0.3 0.5265,0.4164 2042 -2.46E-003 590.3 77.0 761.7 90.8 14.86 0.13 5.56
247 2017_06_15 10:10:44 824 10 0 9.216 0.1 0.5283,0.4176 2035 -2.03E-003 590.2 77.9 761.7 91.0 15.02 0.13 12.67
248 2017_06_15 10:10:44 849 5 0 9.209 0.3 0.4961,0.3816 2088 -1.48E-002 595.4 57.4 761.3 69.6 3.19 0.03 0.95
249 2017_06_15 10:10:44 873 255 0 9.234 0.3 0.5165,0.3960 1997 -9.22E-003 593.3 67.8 761.3 79.5 3.95 0.04 1.03
250 2017_06_15 10:10:44 897 10 0 9.209 0.4 0.5107,0.4410 2356 4.99E-003 585.8 79.7 718.9 91.7 24.74 0.18 7.15
251 2017_06_15 10:10:44 921 10 0 9.225 0.4 0.5111,0.4385 2334 4.18E-003 586.1 79.1 763.9 92.9 25.41 0.19 6.29
252 2017_06_15 10:10:44 944 10 0 9.211 0.1 0.5121,0.4378 2320 3.96E-003 586.3 79.2 763.6 93.1 25.14 0.19 21.82
253 2017_06_15 10:10:44 969 10 0 9.216 0.3 0.5118,0.4382 2325 4.09E-003 586.2 79.2 763.7 92.5 25.13 0.19 9.34
254 2017_06_15 10:10:44 993 10 0 9.216 0.3 0.5553,0.4025 1738 -4.62E-003 594.2 81.5 651.2 80.9 20.75 0.19 7.38
255 2017_06_15 10:10:45 018 10 0 9.216 0.4 0.5511,0.4016 1762 -5.23E-003 594.2 79.9 763.7 75.6 10.89 0.10 2.98
256 2017_06_15 10:10:45 041 255 0 9.206 0.3 0.5546,0.3966 1709 -6.32E-003 595.3 79.5 763.6 74.9 8.44 0.08 2.69
257 2017_06_15 10:10:45 062 10 0 9.202 0.1 0.5558,0.4014 1728 -4.87E-003 594.5 81.3 761.9 78.8 9.40 0.09 9.12
258 2017_06_15 10:10:45 082 10 0 9.208 0.1 0.5593,0.4026 1712 -4.22E-003 594.4 82.7 761.9 79.4 9.35 0.09 15.09
259 2017_06_15 10:10:45 102 255 0 9.209 0.1 0.6060,0.3666 1277 7.35E-003 603.7 85.9 651.2 55.9 9.10 0.10 9.76
260 2017_06_15 10:10:45 121 255 0 9.207 0.1 0.3066,0.3421 7379 1.30E-002 492.3 12.5 761.9 23.0 1.58 0.01 0.63
261 2017_06_15 10:10:45 141 5 0 9.213 0.1 0.4128,0.3507 3079 -2.28E-002 602.6 23.1 761.9 69.3 1.83 0.01 0.90
262 2017_06_15 10:10:45 161 10 0 9.204 0.1 0.5142,0.4317 2258 2.04E-003 587.2 78.0 762.7 95.4 18.40 0.14 15.73
263 2017_06_15 10:10:45 181 10 0 9.212 0.1 0.5120,0.4401 2336 4.69E-003 586.0 79.8 761.4 91.9 24.40 0.18 28.19
264 2017_06_15 10:10:45 201 10 0 9.215 0.1 0.5115,0.4399 2339 4.61E-003 586.0 79.6 761.3 92.4 24.88 0.19 23.53
265 2017_06_15 10:10:45 222 10 0 9.226 0.1 0.5122,0.4380 2320 4.01E-003 586.3 79.2 761.3 93.2 24.35 0.19 36.11
266 2017_06_15 10:10:45 241 255 0 9.214 0.1 0.6100,0.3661 1257 6.83E-003 604.0 86.9 762.7 60.2 8.47 0.09 6.75
267 2017_06_15 10:10:45 261 255 0 9.228 0.1 0.5781,0.3887 1524 5.83E-003 597.9 84.2 763.8 66.2 9.06 0.09 8.72
268 2017_06_15 10:10:45 279 255 0 9.206 0.1 0.5737,0.3902 1557 5.97E-003 597.4 83.3 763.9 70.0 8.00 0.07 6.91
269 2017_06_15 10:10:45 303 10 0 9.208 0.2 0.5602,0.4043 1716 -3.68E-003 594.2 83.5 761.9 80.0 8.73 0.08 5.59
270 2017_06_15 10:10:45 325 10 0 9.209 0.1 0.5534,0.4125 1809 -2.03E-003 592.5 83.9 761.9 87.0 9.63 0.08 13.37
271 2017_06_15 10:10:45 350 10 0 9.219 0.0 0.5593,0.4055 1729 -3.42E-003 593.9 83.6 761.9 86.7 9.16 0.08 29.47
272 2017_06_15 10:10:45 374 255 0 9.218 0.3 0.4833,0.4126 2462 -3.74E-003 587.8 62.9 763.8 71.9 4.03 0.04 1.26
273 2017_06_15 10:10:45 396 255 0 9.230 0.6 0.3206,0.3742 6388 2.11E-002 511.8 7.2 763.3 66.6 1.90 0.02 0.17
274 2017_06_15 10:10:45 420 10 0 9.218 0.6 0.5454,0.4221 1924 -1.25E-004 590.6 84.4 763.4 84.6 9.24 0.06 1.62
275 2017_06_15 10:10:45 443 10 0 9.221 0.1 0.5393,0.4212 1966 -4.95E-004 590.4 82.3 761.9 86.5 18.90 0.15 14.91
276 2017_06_15 10:10:45 465 10 0 9.233 0.1 0.5399,0.4195 1950 -9.50E-004 590.7 82.0 764.3 89.6 18.60 0.15 27.20
277 2017_06_15 10:10:45 489 255 0 9.213 0.2 0.6153,0.3637 1223 6.52E-003 604.7 87.8 654.1 57.5 10.52 0.12 5.16
278 2017_06_15 10:10:45 511 255 0 9.232 0.1 0.5838,0.3819 1459 6.82E-003 599.5 83.9 761.9 74.6 7.99 0.08 5.40
279 2017_06_15 10:10:45 535 255 0 9.220 0.3 0.5764,0.3853 1516 6.94E-003 598.5 82.6 761.9 71.4 7.32 0.07 2.08
280 2017_06_15 10:10:45 558 255 0 9.220 0.7 0.5683,0.3930 1603 5.85E-003 596.6 82.6 761.9 79.8 7.92 0.08 1.07
281 2017_06_15 10:10:45 581 10 0 9.215 0.2 0.5543,0.4103 1789 -2.56E-003 592.9 83.5 761.9 82.3 10.11 0.09 4.70
282 2017_06_15 10:10:45 603 10 0 9.205 0.1 0.5593,0.4039 1720 -3.85E-003 594.2 83.1 761.9 77.3 9.72 0.09 13.52
283 2017_06_15 10:10:45 623 255 0 9.223 0.1 0.4254,0.4129 3388 3.14E-003 581.1 45.6 761.9 72.8 3.40 0.04 2.17
284 2017_06_15 10:10:45 643 5 0 9.237 0.0 0.4223,0.3690 3057 -1.57E-002 592.6 31.4 761.9 84.8 2.49 0.03 4.03
285 2017_06_15 10:10:45 663 10 0 9.212 0.1 0.5344,0.4211 2005 -7.55E-004 590.1 80.8 730.4 94.3 16.96 0.12 24.73
286 2017_06_15 10:10:45 682 10 0 9.207 0.1 0.5209,0.4371 2228 3.72E-003 587.0 81.6 718.9 93.5 20.61 0.15 23.64
287 2017_06_15 10:10:45 701 10 0 9.215 0.1 0.5149,0.4403 2308 4.70E-003 586.2 80.7 764.3 92.7 21.75 0.16 24.99
288 2017_06_15 10:10:45 720 10 0 9.213 0.1 0.5140,0.4371 2296 3.71E-003 586.5 79.5 761.7 92.4 22.91 0.18 19.79
289 2017_06_15 10:10:45 744 10 0 9.211 0.1 0.5217,0.4307 2179 1.76E-003 587.9 79.9 761.9 94.2 21.03 0.17 16.71
290 2017_06_15 10:10:45 765 255 0 9.216 0.3 0.6139,0.3465 1153 1.10E-002 610.0 82.2 764.6 36.7 5.98 0.06 2.16
291 2017_06_15 10:10:45 786 255 0 9.212 0.3 0.6102,0.3557 1209 9.36E-003 606.9 83.9 764.6 43.2 6.31 0.06 2.21
292 2017_06_15 10:10:45 808 255 0 9.202 0.1 0.6017,0.3621 1276 9.17E-003 604.9 83.3 764.5 50.9 5.94 0.06 10.73
293 2017_06_15 10:10:45 829 255 0 9.222 0.1 0.6088,0.3590 1230 8.77E-003 605.9 84.4 764.5 50.0 5.87 0.06 4.80
294 2017_06_15 10:10:45 850 255 0 9.216 0.2 0.5365,0.3994 1855 -7.01E-003 593.8 74.9 763.4 70.5 4.09 0.04 1.97
295 2017_06_15 10:10:45 871 255 0 9.225 0.3 0.4484,0.4366 3152 8.58E-003 580.5 59.7 763.4 68.8 2.96 0.02 0.85
296 2017_06_15 10:10:45 893 255 0 9.218 0.3 0.4653,0.4169 2735 -9.86E-004 585.4 58.8 763.4 78.5 2.66 0.02 0.62
297 2017_06_15 10:10:45 913 10 0 9.212 0.4 0.5420,0.4170 1919 -1.55E-003 591.2 81.8 718.9 85.3 14.51 0.11 4.07
298 2017_06_15 10:10:45 935 10 0 9.243 0.7 0.5409,0.4167 1926 -1.70E-003 591.1 81.4 718.8 84.6 14.79 0.12 2.19
299 2017_06_15 10:10:45 956 10 0 9.217 0.7 0.5616,0.4010 1689 -4.42E-003 594.8 82.9 648.6 78.7 14.32 0.12 1.98
300 2017_06_15 10:10:45 977 255 0 9.212 0.6 0.6209,0.3504 1141 8.78E-003 608.7 85.4 651.5 38.3 10.03 0.12 1.75
301 2017_06_15 10:10:45 998 255 0 9.199 0.4 0.5936,0.3662 1333 9.42E-003 603.6 82.0 648.1 54.8 7.71 0.09 1.78
302 2017_06_15 10:10:46 018 255 0 9.230 0.3 0.5875,0.3711 1386 9.08E-003 602.2 81.7 649.8 54.8 7.29 0.08 2.13
303 2017_06_15 10:10:46 039 255 0 9.213 0.2 0.5835,0.3740 1421 8.92E-003 601.3 81.4 649.7 56.2 7.01 0.08 2.71
304 2017_06_15 10:10:46 062 255 0 9.213 0.1 0.5857,0.3730 1405 8.86E-003 601.6 81.7 649.5 56.3 6.96 0.08 4.97
305 2017_06_15 10:10:46 083 255 0 9.208 0.1 0.4281,0.4298 3462 9.50E-003 578.8 51.5 763.4 73.3 3.01 0.02 1.81
306 2017_06_15 10:10:46 105 255 0 9.213 0.0 0.4218,0.4178 3497 5.90E-003 579.7 46.0 763.4 76.3 2.77 0.02 0.00
307 2017_06_15 10:10:46 125 255 0 9.212 0.3 0.4628,0.4119 2732 -2.67E-003 586.0 56.5 763.4 60.6 2.82 0.02 0.68
308 2017_06_15 10:10:46 145 255 0 9.217 0.3 0.6361,0.3541 1097 5.13E-003 607.7 91.1 650.7 56.6 11.45 0.10 4.19
309 2017_06_15 10:10:46 164 255 0 9.210 0.3 0.6361,0.3547 1099 4.99E-003 607.5 91.3 649.9 55.5 11.98 0.11 4.41
310 2017_06_15 10:10:46 184 255 0 9.209 0.3 0.6476,0.3447 1015 5.15E-003 610.7 91.8 650.2 53.6 12.05 0.12 3.63
311 2017_06_15 10:10:46 203 255 0 9.228 0.3 0.6357,0.3485 1075 6.53E-003 609.4 89.3 651.3 50.0 9.41 0.09 3.25
312 2017_06_15 10:10:46 223 255 0 9.219 0.1 0.5983,0.3713 1334 7.41E-003 602.4 85.0 651.1 64.0 7.04 0.06 13.10
313 2017_06_15 10:10:46 243 255 0 9.222 0.1 0.5959,0.3742 1360 7.05E-003 601.6 85.2 649.9 66.0 7.09 0.06 7.33
314 2017_06_15 10:10:46 263 255 0 9.220 0.1 0.6036,0.3659 1285 7.93E-003 603.9 84.9 653.1 58.2 6.66 0.06 8.75
315 2017_06_15 10:10:46 286 255 0 9.224 0.1 0.4255,0.4388 3575 1.36E-002 577.2 53.5 762.1 71.0 2.99 0.02 1.65
316 2017_06_15 10:10:46 308 255 0 9.213 0.2 0.4271,0.4297 3481 9.68E-003 578.7 51.2 762.2 78.6 2.68 0.02 0.76
317 2017_06_15 10:10:46 330 255 0 9.236 0.1 0.4563,0.4177 2877 2.40E-004 584.3 56.3 762.2 92.7 2.79 0.02 1.38
318 2017_06_15 10:10:46 352 255 0 9.213 0.3 0.4984,0.4101 2271 -4.96E-003 589.5 66.6 762.2 81.4 3.00 0.02 0.83
319 2017_06_15 10:10:46 373 10 0 9.213 0.3 0.5076,0.4043 2136 -6.83E-003 591.1 67.7 762.2 79.5 3.00 0.02 0.72
320 2017_06_15 10:10:46 394 10 0 9.203 0.3 0.5039,0.4036 2168 -7.11E-003 591.0 66.3 762.2 77.0 2.88 0.02 0.70
321 2017_06_15 10:10:46 416 10 0 9.224 0.6 0.5007,0.4037 2201 -7.09E-003 590.8 65.4 762.2 79.1 2.80 0.02 0.33
322 2017_06_15 10:10:46 438 10 0 9.204 0.7 0.5055,0.4019 2139 -7.64E-003 591.4 66.4 762.2 77.2 2.74 0.02 0.27
323 2017_06_15 10:10:46 460 255 0 9.212 0.4 0.6763,0.3156 1001 -5.28E-002 623.8 91.6 648.6 27.5 6.49 0.07 1.65
324 2017_06_15 10:10:46 482 255 0 9.216 0.1 0.6946,0.3088 1001 -7.78E-002 627.4 95.1 651.0 55.8 10.34 0.12 7.79
325 2017_06_15 10:10:46 505 255 0 9.200 0.1 0.6366,0.3654 1143 2.44E-003 604.7 94.7 652.9 58.8 15.70 0.14 31.91
326 2017_06_15 10:10:46 529 10 0 9.233 0.2 0.5656,0.4108 1717 -1.42E-003 593.3 87.1 655.3 79.4 16.98 0.13 10.17
327 2017_06_15 10:10:46 553 10 0 9.209 0.3 0.5346,0.4292 2055 1.65E-003 588.9 83.3 761.9 93.8 16.77 0.13 6.58
328 2017_06_15 10:10:46 578 10 0 9.204 0.4 0.5294,0.4344 2132 3.01E-003 587.9 83.3 761.9 92.4 18.57 0.13 5.15
329 2017_06_15 10:10:46 602 10 0 9.213 0.3 0.5049,0.4401 2412 4.83E-003 585.4 77.7 762.0 92.7 25.05 0.17 7.67
330 2017_06_15 10:10:46 628 10 0 9.213 0.1 0.5079,0.4399 2378 4.69E-003 585.7 78.5 761.9 91.5 24.71 0.18 42.84
331 2017_06_15 10:10:46 652 10 0 9.225 0.1 0.5087,0.4385 2360 4.24E-003 585.9 78.4 762.0 92.2 25.30 0.18 26.31
332 2017_06_15 10:10:46 673 10 0 9.207 0.3 0.5078,0.4372 2361 3.84E-003 586.0 77.7 762.0 91.1 25.63 0.19 8.91
333 2017_06_15 10:10:46 696 10 0 9.213 0.3 0.5087,0.4368 2349 3.68E-003 586.2 77.8 762.0 91.2 25.77 0.19 8.66
334 2017_06_15 10:10:46 716 10 0 9.219 0.7 0.5079,0.4370 2358 3.77E-003 586.1 77.7 762.0 91.5 25.95 0.19 3.98
335 2017_06_15 10:10:46 737 10 0 9.219 0.5 0.5076,0.4380 2368 4.08E-003 585.9 77.9 762.0 91.5 25.73 0.19 5.83
336 2017_06_15 10:10:46 756 10 0 9.216 0.4 0.5074,0.4382 2372 4.17E-003 585.9 77.9 761.9 91.6 25.83 0.19 6.26
337 2017_06_15 10:10:46 775 10 0 9.216 0.6 0.5075,0.4379 2369 4.07E-003 585.9 77.8 761.9 91.7 25.90 0.19 4.50
338 2017_06_15 10:10:46 794 10 0 9.210 0.7 0.5074,0.4383 2373 4.20E-003 585.9 77.9 761.9 91.5 25.95 0.19 3.92
339 2017_06_15 10:10:46 813 10 0 9.214 0.4 0.5077,0.4382 2368 4.14E-003 585.9 77.9 761.9 91.4 25.87 0.19 6.74
340 2017_06_15 10:10:46 837 10 0 9.225 0.4 0.5078,0.4379 2365 4.06E-003 586.0 77.9 761.9 91.5 25.97 0.19 7.31
341 2017_06_15 10:10:46 862 10 0 9.223 0.3 0.5079,0.4379 2365 4.07E-003 586.0 77.9 761.9 91.5 25.92 0.19 9.64
342 2017_06_15 10:10:46 886 10 0 9.210 0.1 0.5079,0.4379 2364 4.05E-003 586.0 77.9 761.9 91.5 25.99 0.19 24.64
343 2017_06_15 10:10:46 910 10 0 9.219 0.2 0.5079,0.4382 2367 4.14E-003 585.9 78.0 761.9 91.5 26.00 0.19 12.31
344 2017_06_15 10:10:46 934 10 0 9.228 0.3 0.5077,0.4382 2369 4.17E-003 585.9 78.0 761.9 91.4 25.92 0.19 9.63
345 2017_06_15 10:10:46 957 10 0 9.215 0.4 0.5076,0.4382 2369 4.15E-003 585.9 77.9 761.9 91.5 25.96 0.19 6.60
346 2017_06_15 10:10:46 982 10 0 9.215 0.3 0.5077,0.4383 2368 4.18E-003 585.9 78.0 761.9 91.5 25.96 0.19 10.02
347 2017_06_15 10:10:47 007 10 0 9.212 0.1 0.5079,0.4383 2367 4.19E-003 585.9 78.0 761.9 91.5 25.93 0.19 38.62
348 2017_06_15 10:10:47 032 10 0 9.219 0.1 0.5077,0.4384 2370 4.23E-003 585.9 78.0 761.9 91.6 25.95 0.19 24.58
349 2017_06_15 10:10:47 056 10 0 9.232 0.3 0.5077,0.4384 2370 4.24E-003 585.9 78.0 761.9 91.5 25.92 0.19 7.93
350 2017_06_15 10:10:47 081 10 0 9.223 0.4 0.5077,0.4384 2369 4.21E-003 585.9 78.0 761.9 91.6 25.94 0.19 7.50
351 2017_06_15 10:10:47 106 10 0 9.231 0.1 0.5077,0.4384 2370 4.23E-003 585.9 78.0 761.9 91.6 25.85 0.19 26.89
352 2017_06_15 10:10:47 131 10 0 9.218 0.1 0.5077,0.4384 2370 4.22E-003 585.9 78.0 761.9 91.6 25.86 0.19 29.93
353 2017_06_15 10:10:47 156 10 0 9.220 0.3 0.5076,0.4382 2370 4.17E-003 585.9 77.9 761.9 91.6 25.89 0.19 8.43
354 2017_06_15 10:10:47 179 10 0 9.232 0.7 0.5075,0.4382 2371 4.17E-003 585.9 77.9 761.9 91.7 25.92 0.19 3.91
355 2017_06_15 10:10:47 204 10 0 9.216 0.2 0.5076,0.4382 2369 4.15E-003 585.9 77.9 761.9 91.7 25.89 0.19 17.99
356 2017_06_15 10:10:47 230 10 0 9.208 0.1 0.5076,0.4381 2369 4.14E-003 585.9 77.9 761.9 91.7 25.92 0.19 22.53
