记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
771 2017_06_12 15:04:29 408 7 0 0.991 44.0 0.5567,0.4166 1808 6.47E-004 592.0 86.1 730.2 88.8 13.90 0.11 0.29
                                1 11.277 0.1 0.5470,0.4063 1805 -6.98E-004 591.1 86.1 731.3 87.7 12.87 0.11 8.15
                                2 11.259 0.1 0.5469,0.4064 1806 6.76E-004 591.0 86.1 731.3 87.8 12.88 0.11 22.87
772 2017_06_12 15:04:29 448 7 0 0.986 44.0 0.5572,0.4161 1802 -7.29E-004 592.1 86.2 720.4 88.6 13.86 0.11 0.29
                                1 11.291 0.1 0.5462,0.4068 1813 -6.17E-004 590.9 86.1 731.3 88.0 12.81 0.11 11.35
                                2 25.333 0.0 0.5469,0.4064 1806 -6.76E-004 591.1 86.1 731.3 87.8 12.89 0.11 50.87
773 2017_06_12 15:04:29 487 7 0 0.988 44.0 0.5569,0.4164 1807 -6.70E-004 592.0 86.1 730.2 88.8 13.88 0.11 0.29
                                1 11.284 0.1 0.5468,0.4065 1808 -6.56E-004 591.0 86.1 731.3 87.8 12.88 0.11 8.78
                                2 11.258 0.0 0.5467,0.4065 1808 -6.53E-004 591.0 86.1 731.3 87.8 12.88 0.11 28.60
774 2017_06_12 15:04:29 527 7 0 0.990 44.0 0.5567,0.4166 1808 -6.50E-004 592.0 86.1 730.2 88.8 13.89 0.11 0.29
                                1 25.333 0.1 0.5468,0.4065 1808 -6.54E-004 591.0 86.1 731.3 87.8 12.88 0.11 3.63
                                2 11.231 0.0 0.5468,0.4065 1808 -6.53E-004 591.0 86.1 731.3 87.8 12.88 0.11 28.68
775 2017_06_12 15:04:29 564 7 0 0.977 44.0 0.5567,0.4165 1808 -6.51E-004 592.0 86.1 730.2 88.8 13.88 0.11 0.30
                                1 11.271 0.1 0.5470,0.4069 1808 -5.36E-004 591.0 86.3 731.3 87.8 12.88 0.11 12.70
                                2 11.237 0.0 0.5469,0.4068 1808 -5.81E-004 591.0 86.3 731.3 87.8 12.88 0.11 57.29
776 2017_06_12 15:04:29 599 7 0 0.990 44.0 0.5568,0.4167 1808 5.96E-004 592.0 86.2 730.2 88.8 13.88 0.11 0.29
                                1 11.321 0.1 0.5468,0.4067 1808 -6.12E-004 591.0 86.2 738.3 87.8 12.88 0.11 14.22
                                2 11.216 0.1 0.5468,0.4066 1808 -6.21E-004 591.0 86.2 738.3 87.8 12.88 0.11 16.41
777 2017_06_12 15:04:29 636 7 0 0.983 44.0 0.5568,0.4166 1808 -6.26E-004 592.0 86.2 737.2 88.8 13.88 0.11 0.29
                                1 11.247 0.1 0.5468,0.4066 1808 -6.23E-004 591.0 86.2 738.3 87.8 12.88 0.11 12.72
                                2 11.241 0.1 0.5468,0.4066 1808 -6.25E-004 591.0 86.2 738.3 87.8 12.88 0.11 22.91
778 2017_06_12 15:04:29 677 7 0 0.993 44.0 0.5568,0.4166 1808 -6.34E-004 592.0 86.2 730.2 88.8 13.88 0.11 0.29
                                1 11.305 0.1 0.5468,0.4066 1808 -6.34E-004 591.0 86.2 731.3 87.8 12.88 0.11 18.99
                                2 11.254 0.1 0.5468,0.4066 1808 -6.41E-004 591.0 86.2 731.3 87.8 12.88 0.11 19.07
779 2017_06_12 15:04:29 725 7 0 0.993 44.0 0.5567,0.4166 1808 -6.41E-004 592.0 86.2 730.2 88.8 13.88 0.11 0.29
                                1 11.288 0.1 0.5468,0.4067 1808 6.03E-004 591.0 86.2 738.3 87.7 12.88 0.11 19.02
                                2 11.265 0.1 0.5468,0.4067 1809 -6.17E-004 591.0 86.2 738.3 87.8 12.88 0.11 19.05
780 2017_06_12 15:04:29 775 7 0 0.986 44.0 0.5567,0.4167 1809 -6.22E-004 592.0 86.2 737.2 88.8 13.88 0.11 0.29
                                1 11.283 0.1 0.5467,0.4067 1809 -6.21E-004 591.0 86.2 738.3 87.8 12.88 0.11 9.51
                                2 11.254 0.0 0.5467,0.4067 1809 -6.21E-004 591.0 86.2 738.3 87.8 12.88 0.11 57.21
781 2017_06_12 15:04:29 824 7 0 0.986 44.0 0.5567,0.4167 1809 -6.23E-004 592.0 86.2 737.2 88.8 13.88 0.11 0.29
                                1 11.259 0.1 0.5467,0.4067 1809 -6.23E-004 591.0 86.2 738.3 87.8 12.88 0.11 16.34
                                2 11.247 0.0 0.5468,0.4066 1809 -6.24E-004 591.0 86.2 738.3 87.8 12.88 0.11 38.17
782 2017_06_12 15:04:29 873 7 0 0.983 44.0 0.5568,0.4166 1808 6.26E-004 592.0 86.2 730.2 88.7 13.88 0.11 0.29
                                1 11.284 0.1 0.5468,0.4066 1808 6.23E-004 591.0 86.2 738.3 87.7 12.88 0.11 8.15
                                2 11.254 0.0 0.5468,0.4066 1808 6.24E-004 591.0 86.2 738.3 87.7 12.88 0.11 38.13
783 2017_06_12 15:04:29 923 7 0 0.991 44.0 0.5553,0.4176 1824 -4.70E-004 591.8 86.0 737.2 89.3 13.77 0.11 0.29
                                1 11.277 0.1 0.5469,0.4065 1807 -6.37E-004 591.0 86.2 738.3 87.7 12.88 0.11 16.32
                                2 11.241 0.1 0.5472,0.4064 1804 -6.65E-004 591.1 86.2 738.3 87.6 12.90 0.11 19.13
784 2017_06_12 15:04:29 972 7 0 0.991 44.0 0.5570,0.4165 1806 -6.46E-004 592.0 86.2 737.2 88.6 13.89 0.11 0.29
                                1 11.271 0.1 0.5460,0.4071 1816 5.46E-004 590.9 86.1 738.3 88.0 12.82 0.11 14.22
                                2 11.259 0.1 0.5463,0.4069 1813 5.76E-004 590.9 86.1 738.3 87.9 12.84 0.11 19.01
785 2017_06_12 15:04:30 022 7 0 0.988 44.0 0.5563,0.4169 1813 5.76E-004 591.9 86.1 737.2 88.9 13.84 0.11 0.29
                                1 11.305 0.1 0.5463,0.4069 1813 -5.78E-004 590.9 86.1 738.3 87.9 12.84 0.11 12.62
                                2 11.262 0.0 0.5463,0.4069 1813 -5.82E-004 590.9 86.1 738.3 87.9 12.84 0.11 28.51
786 2017_06_12 15:04:30 072 7 0 0.988 44.0 0.5564,0.4169 1812 -5.88E-004 591.9 86.1 737.2 88.8 13.85 0.11 0.29
                                1 11.308 0.1 0.5465,0.4068 1811 -5.98E-004 591.0 86.1 738.3 87.8 12.85 0.11 14.21
                                2 11.263 0.0 0.5465,0.4068 1811 5.98E-004 591.0 86.1 738.3 87.8 12.85 0.11 28.53
787 2017_06_12 15:04:30 118 8 0 1.005 44.0 0.5565,0.4168 1811 -6.02E-004 592.0 86.2 737.2 88.8 13.86 0.11 0.29
                                1 11.257 0.2 0.5465,0.4068 1811 -6.01E-004 591.0 86.2 738.3 87.8 12.86 0.11 7.61
                                2 11.265 0.0 0.5466,0.4067 1810 -6.07E-004 591.0 86.2 738.3 87.8 12.86 0.11 57.07
788 2017_06_12 15:04:30 157 7 0 0.983 44.0 0.5565,0.4168 1811 -6.00E-004 592.0 86.2 737.2 88.8 13.85 0.11 0.29
                                1 11.266 0.1 0.5466,0.4067 1810 -6.08E-004 591.0 86.2 738.3 87.8 12.86 0.11 11.41
                                2 25.333 0.0 0.5466,0.4068 1810 -6.05E-004 591.0 86.2 738.3 87.8 12.85 0.11 12.68
789 2017_06_12 15:04:30 196 8 0 1.001 44.0 0.5566,0.4167 1810 -6.08E-004 592.0 86.2 737.2 88.8 13.85 0.11 0.29
                                1 11.281 0.1 0.5470,0.4071 1809 4.90E-004 590.9 86.4 738.3 87.7 12.85 0.11 18.99
                                2 11.261 0.0 0.5468,0.4069 1809 5.45E-004 591.0 86.3 738.3 87.7 12.85 0.11 38.05
790 2017_06_12 15:04:30 232 7 0 0.986 44.0 0.5571,0.4171 1808 4.64E-004 591.9 86.4 737.2 88.7 13.85 0.11 0.29
                                1 11.296 0.1 0.5466,0.4068 1811 -6.02E-004 591.0 86.2 738.3 87.8 12.85 0.11 10.34
                                2 11.249 0.0 0.5466,0.4068 1810 5.97E-004 591.0 86.2 738.3 87.8 12.85 0.11 57.11
791 2017_06_12 15:04:30 272 7 0 0.976 44.0 0.5566,0.4168 1810 -6.03E-004 592.0 86.2 737.2 88.8 13.85 0.11 0.30
                                1 11.291 0.1 0.5466,0.4068 1810 5.96E-004 591.0 86.2 738.3 87.8 12.85 0.11 14.22
                                2 25.333 0.0 0.5466,0.4068 1810 5.88E-004 591.0 86.2 738.3 87.7 12.85 0.11 16.90
792 2017_06_12 15:04:30 321 7 0 0.983 44.0 0.5567,0.4168 1810 5.79E-004 592.0 86.2 737.2 88.7 13.85 0.11 0.29
                                1 11.295 0.1 0.5467,0.4068 1810 5.77E-004 591.0 86.2 738.3 87.8 12.84 0.11 18.95
                                2 11.237 0.0 0.5466,0.4068 1810 5.83E-004 591.0 86.2 738.3 87.7 12.84 0.11 57.15
793 2017_06_12 15:04:30 371 7 0 0.994 44.0 0.5567,0.4168 1810 -5.78E-004 592.0 86.2 737.2 88.8 13.84 0.11 0.29
                                1 11.286 0.1 0.5467,0.4068 1810 -5.81E-004 591.0 86.2 738.3 87.8 12.84 0.11 18.97
                                2 11.241 0.1 0.5467,0.4068 1810 -5.85E-004 591.0 86.2 738.3 87.8 12.84 0.11 19.04
794 2017_06_12 15:04:30 420 7 0 0.996 44.0 0.5570,0.4168 1807 5.74E-004 592.0 86.3 737.2 88.6 13.83 0.11 0.29
                                1 11.257 0.1 0.5470,0.4067 1808 -5.80E-004 591.0 86.3 738.3 87.7 12.84 0.11 11.40
                                2 11.274 0.0 0.5468,0.4068 1809 -5.87E-004 591.0 86.2 738.3 87.7 12.85 0.11 56.97
795 2017_06_12 15:04:30 471 7 0 0.983 44.0 0.5570,0.4171 1809 -4.88E-004 591.9 86.4 737.2 88.7 13.84 0.11 0.29
                                1 11.290 0.1 0.5471,0.4067 1806 5.72E-004 591.0 86.3 738.3 87.6 12.82 0.11 12.61
                                2 11.260 0.0 0.5470,0.4067 1807 5.77E-004 591.0 86.3 738.3 87.6 12.82 0.11 37.96
796 2017_06_12 15:04:30 521 7 0 0.987 44.0 0.5569,0.4167 1808 -5.92E-004 592.0 86.2 737.2 88.7 13.83 0.11 0.29
                                1 11.297 0.1 0.5469,0.4068 1808 -5.82E-004 591.0 86.3 738.3 87.7 12.84 0.11 11.36
                                2 11.260 0.0 0.5468,0.4068 1809 -5.82E-004 591.0 86.2 738.3 87.7 12.84 0.11 38.01
797 2017_06_12 15:04:30 570 7 0 0.988 44.0 0.5568,0.4168 1809 -5.85E-004 592.0 86.2 737.2 88.7 13.84 0.11 0.29
                                1 11.291 0.1 0.5469,0.4068 1808 5.82E-004 591.0 86.2 738.3 87.6 12.84 0.11 9.48
                                2 11.254 0.0 0.5469,0.4068 1808 5.82E-004 591.0 86.2 738.3 87.6 12.84 0.11 57.04
798 2017_06_12 15:04:30 621 7 0 0.994 44.0 0.5569,0.4168 1808 5.86E-004 592.0 86.2 742.8 88.6 13.84 0.11 0.29
                                1 11.286 0.1 0.5469,0.4068 1808 5.83E-004 591.0 86.2 743.9 87.6 12.84 0.11 11.38
                                2 11.269 0.1 0.5468,0.4068 1809 -5.79E-004 591.0 86.2 743.9 87.7 12.84 0.11 22.80
799 2017_06_12 15:04:30 662 7 0 0.986 44.0 0.5568,0.4168 1809 -5.80E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.285 0.1 0.5468,0.4068 1809 -5.76E-004 591.0 86.2 743.9 87.7 12.85 0.11 12.65
                                2 11.252 0.1 0.5468,0.4068 1809 -5.74E-004 591.0 86.2 743.9 87.7 12.85 0.11 14.27
800 2017_06_12 15:04:30 700 7 0 0.992 44.0 0.5568,0.4168 1809 -5.76E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.291 0.1 0.5468,0.4068 1809 -5.75E-004 591.0 86.2 743.9 87.7 12.85 0.11 9.48
                                2 11.258 0.1 0.5468,0.4068 1809 -5.72E-004 591.0 86.2 743.9 87.7 12.85 0.11 19.02
801 2017_06_12 15:04:30 735 7 0 0.983 44.0 0.5568,0.4168 1809 5.71E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.310 0.1 0.5468,0.4068 1809 5.74E-004 591.0 86.2 743.9 87.7 12.85 0.11 14.20
                                2 11.268 0.0 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.7 12.85 0.11 28.51
802 2017_06_12 15:04:30 777 7 0 0.973 44.0 0.5568,0.4168 1810 -5.71E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.30
                                1 11.274 0.1 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.6 12.85 0.11 16.28
                                2 11.232 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.6 12.85 0.11 38.14
803 2017_06_12 15:04:30 825 7 0 0.985 44.0 0.5568,0.4168 1809 5.72E-004 592.0 86.2 742.8 88.6 13.85 0.11 0.29
                                1 11.286 0.1 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.6 12.85 0.11 11.39
                                2 11.249 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.6 12.85 0.11 28.57
804 2017_06_12 15:04:30 874 7 0 0.983 44.0 0.5568,0.4168 1809 5.73E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.282 0.1 0.5468,0.4068 1810 -5.70E-004 591.0 86.2 743.9 87.7 12.85 0.11 9.49
                                2 11.245 0.0 0.5468,0.4068 1810 -5.71E-004 591.0 86.2 743.9 87.7 12.85 0.11 57.14
805 2017_06_12 15:04:30 919 7 0 0.986 44.0 0.5568,0.4169 1810 -5.67E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 25.333 0.1 0.5468,0.4069 1810 -5.67E-004 591.0 86.2 743.9 87.7 12.85 0.11 4.61
                                2 11.223 0.0 0.5467,0.4069 1810 -5.66E-004 591.0 86.2 743.9 87.7 12.85 0.11 38.17
806 2017_06_12 15:04:30 965 7 0 0.987 44.0 0.5567,0.4169 1810 -5.65E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.283 0.2 0.5467,0.4069 1810 -5.64E-004 591.0 86.2 743.9 87.7 12.85 0.11 7.59
                                2 11.258 0.1 0.5467,0.4069 1810 -5.63E-004 591.0 86.2 743.9 87.7 12.85 0.11 22.83
807 2017_06_12 15:04:31 004 7 0 0.995 44.0 0.5567,0.4169 1810 -5.61E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.281 0.1 0.5467,0.4069 1810 -5.64E-004 591.0 86.2 743.9 87.7 12.85 0.11 12.66
                                2 11.261 0.0 0.5467,0.4069 1810 -5.62E-004 591.0 86.2 743.9 87.7 12.85 0.11 28.53
808 2017_06_12 15:04:31 040 7 0 0.990 44.0 0.5567,0.4169 1810 -5.63E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.291 0.1 0.5467,0.4069 1810 -5.61E-004 591.0 86.2 743.9 87.7 12.85 0.11 10.35
                                2 11.251 0.0 0.5467,0.4069 1810 -5.61E-004 591.0 86.2 743.9 87.7 12.85 0.11 57.12
809 2017_06_12 15:04:31 076 7 0 0.987 44.0 0.5567,0.4169 1810 -5.61E-004 592.0 86.2 742.8 88.7 13.85 0.11 0.29
                                1 11.283 0.1 0.5467,0.4069 1810 -5.61E-004 591.0 86.2 743.9 87.6 12.85 0.11 14.24
                                2 11.247 0.0 0.5467,0.4069 1810 -5.65E-004 591.0 86.2 743.9 87.6 12.86 0.11 28.57
810 2017_06_12 15:04:31 113 7 0 0.988 44.0 0.5567,0.4169 1810 -5.67E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.292 0.1 0.5467,0.4069 1810 -5.68E-004 591.0 86.2 743.9 87.6 12.86 0.11 14.23
                                2 11.255 0.0 0.5467,0.4068 1810 -5.71E-004 591.0 86.2 743.9 87.6 12.86 0.11 28.56
811 2017_06_12 15:04:31 161 8 0 1.002 44.0 0.5567,0.4169 1810 -5.69E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.283 0.1 0.5467,0.4068 1810 -5.69E-004 591.0 86.2 743.9 87.6 12.86 0.11 12.66
                                2 11.231 0.0 0.5467,0.4068 1810 -5.72E-004 591.0 86.2 743.9 87.6 12.86 0.11 57.26
812 2017_06_12 15:04:31 204 7 0 0.986 44.0 0.5568,0.4168 1810 -5.74E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.279 0.1 0.5467,0.4068 1810 -5.74E-004 591.0 86.2 743.9 87.6 12.86 0.11 12.67
                                2 11.247 0.0 0.5467,0.4068 1810 -5.72E-004 591.0 86.2 743.9 87.6 12.86 0.11 38.11
813 2017_06_12 15:04:31 242 7 0 0.974 44.0 0.5567,0.4168 1810 -5.73E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.30
                                1 11.271 0.1 0.5467,0.4068 1810 -5.69E-004 591.0 86.2 743.9 87.6 12.86 0.11 16.30
                                2 11.248 0.0 0.5467,0.4068 1810 -5.70E-004 591.0 86.2 743.9 87.6 12.86 0.11 28.58
814 2017_06_12 15:04:31 279 7 0 0.990 44.0 0.5567,0.4169 1810 -5.67E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.276 0.1 0.5467,0.4068 1810 -5.71E-004 591.0 86.2 743.9 87.6 12.86 0.11 14.26
                                2 11.252 0.0 0.5467,0.4068 1810 -5.73E-004 591.0 86.2 743.9 87.6 12.86 0.11 38.11
815 2017_06_12 15:04:31 317 7 0 0.989 44.0 0.5567,0.4168 1810 -5.72E-004 592.0 86.2 742.8 88.6 13.86 0.11 0.29
                                1 11.281 0.1 0.5467,0.4068 1810 -5.74E-004 591.0 86.2 743.9 87.6 12.87 0.11 14.26
                                2 11.247 0.0 0.5468,0.4069 1809 5.51E-004 591.0 86.3 743.9 85.4 12.91 0.11 38.27
816 2017_06_12 15:04:31 361 7 0 0.988 44.0 0.5568,0.4169 1810 -5.63E-004 592.0 86.2 742.8 87.5 13.89 0.11 0.29
                                1 11.309 0.1 0.5468,0.4069 1810 -5.66E-004 591.0 86.2 743.9 86.9 12.88 0.11 18.99
                                2 11.253 0.0 0.5467,0.4069 1810 -5.68E-004 591.0 86.2 743.9 87.1 12.88 0.11 38.15
817 2017_06_12 15:04:31 406 7 0 0.990 44.0 0.5567,0.4169 1810 -5.65E-004 592.0 86.2 742.8 88.1 13.88 0.11 0.29
                                1 11.271 0.1 0.5467,0.4069 1810 -5.67E-004 591.0 86.2 743.9 87.3 12.87 0.11 11.42
                                2 11.286 0.0 0.5471,0.4064 1805 -6.51E-004 591.1 86.2 743.9 87.3 12.84 0.11 37.93
818 2017_06_12 15:04:31 450 7 0 0.974 44.0 0.5569,0.4166 1807 -6.13E-004 592.0 86.2 742.8 88.3 13.85 0.11 0.30
                                1 11.305 0.1 0.5469,0.4067 1808 -6.06E-004 591.0 86.2 743.9 87.4 12.85 0.11 8.12
                                2 11.261 0.1 0.5469,0.4067 1808 -5.95E-004 591.0 86.2 743.9 87.4 12.86 0.11 22.84
819 2017_06_12 15:04:31 496 7 0 0.987 44.0 0.5568,0.4168 1809 -5.87E-004 592.0 86.2 742.8 88.4 13.86 0.11 0.29
                                1 11.298 0.1 0.5468,0.4068 1809 -5.84E-004 591.0 86.2 743.9 87.5 12.86 0.11 12.65
                                2 25.333 0.0 0.5468,0.4068 1809 -5.84E-004 591.0 86.2 743.9 87.5 12.86 0.11 16.92
820 2017_06_12 15:04:31 543 7 0 0.976 44.0 0.5568,0.4168 1809 -5.83E-004 592.0 86.2 742.8 88.4 13.86 0.11 0.30
                                1 11.286 0.1 0.5468,0.4068 1809 -5.80E-004 591.0 86.2 743.9 87.4 12.87 0.11 22.80
                                2 11.243 0.0 0.5468,0.4068 1809 -5.79E-004 591.0 86.2 743.9 87.4 12.87 0.11 28.61
821 2017_06_12 15:04:31 591 7 0 0.984 44.0 0.5568,0.4168 1809 -5.78E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.281 0.1 0.5457,0.4075 1820 4.74E-004 590.8 86.1 743.9 87.8 12.79 0.11 8.10
                                2 11.259 0.0 0.5474,0.4064 1803 -6.38E-004 591.1 86.3 743.9 87.2 12.91 0.11 38.22
822 2017_06_12 15:04:31 633 7 0 0.989 44.0 0.5570,0.4167 1807 -5.98E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.272 0.1 0.5470,0.4067 1807 -5.96E-004 591.0 86.3 743.9 87.3 12.89 0.11 11.43
                                2 11.236 0.0 0.5471,0.4066 1806 -6.06E-004 591.0 86.3 743.9 87.2 12.89 0.11 38.25
823 2017_06_12 15:04:31 674 7 0 0.989 44.0 0.5571,0.4166 1806 -6.12E-004 592.0 86.3 742.8 88.3 13.90 0.11 0.29
                                1 11.291 0.1 0.5471,0.4066 1806 -6.03E-004 591.0 86.3 743.9 87.2 12.89 0.11 12.69
                                2 11.264 0.0 0.5470,0.4067 1807 -6.01E-004 591.0 86.3 743.9 87.3 12.89 0.11 38.16
824 2017_06_12 15:04:31 717 7 0 0.990 44.0 0.5570,0.4167 1807 -5.93E-004 592.0 86.3 742.8 88.2 13.89 0.11 0.29
                                1 11.276 0.1 0.5467,0.4069 1810 -5.65E-004 591.0 86.2 743.9 87.4 12.87 0.11 19.02
                                2 11.241 0.0 0.5469,0.4067 1808 -5.88E-004 591.0 86.3 743.9 87.3 12.88 0.11 28.66
825 2017_06_12 15:04:31 759 7 0 0.989 44.0 0.5569,0.4167 1808 -5.89E-004 592.0 86.3 742.8 88.3 13.88 0.11 0.29
                                1 11.288 0.1 0.5470,0.4067 1808 -5.90E-004 591.0 86.3 743.9 87.3 12.88 0.11 16.30
                                2 11.256 0.0 0.5469,0.4068 1808 -5.82E-004 591.0 86.3 743.9 87.3 12.88 0.11 38.14
826 2017_06_12 15:04:31 797 7 0 0.987 44.0 0.5569,0.4168 1808 -5.81E-004 592.0 86.3 742.8 88.3 13.88 0.11 0.29
                                1 11.313 0.1 0.5468,0.4068 1809 -5.74E-004 591.0 86.2 743.9 87.4 12.88 0.11 14.23
                                2 11.247 0.1 0.5468,0.4068 1809 -5.72E-004 591.0 86.2 743.9 87.4 12.87 0.11 14.31
827 2017_06_12 15:04:31 834 7 0 0.992 44.0 0.5568,0.4168 1809 -5.71E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.298 0.1 0.5468,0.4068 1809 -5.69E-004 591.0 86.2 743.9 87.4 12.87 0.11 16.28
                                2 11.258 0.1 0.5468,0.4068 1809 -5.70E-004 591.0 86.2 743.9 87.3 12.87 0.11 19.06
828 2017_06_12 15:04:31 876 7 0 0.988 44.0 0.5568,0.4168 1809 -5.70E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.274 0.1 0.5468,0.4068 1809 -5.70E-004 591.0 86.2 743.9 87.3 12.87 0.11 16.31
                                2 11.237 0.0 0.5468,0.4068 1809 -5.72E-004 591.0 86.2 743.9 87.3 12.88 0.11 38.20
829 2017_06_12 15:04:31 917 7 0 0.971 44.0 0.5568,0.4168 1809 -5.73E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.30
                                1 11.283 0.1 0.5468,0.4068 1809 -5.73E-004 591.0 86.2 743.9 87.3 12.88 0.11 11.41
                                2 11.271 0.1 0.5468,0.4068 1809 -5.72E-004 591.0 86.2 743.9 87.3 12.87 0.11 22.84
830 2017_06_12 15:04:31 958 7 0 0.986 44.0 0.5568,0.4168 1809 -5.72E-004 592.0 86.2 742.8 88.3 13.87 0.11 0.29
                                1 11.289 0.0 0.5468,0.4068 1809 -5.73E-004 591.0 86.2 743.9 87.4 12.88 0.11 38.02
                                2 11.247 0.1 0.5468,0.4068 1809 -5.73E-004 591.0 86.2 743.9 87.4 12.87 0.11 22.89
831 2017_06_12 15:04:32 000 7 0 0.986 44.0 0.5568,0.4168 1809 -5.73E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.264 0.1 0.5468,0.4068 1809 5.73E-004 591.0 86.2 743.9 87.4 12.87 0.11 10.39
                                2 25.333 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.4 12.87 0.11 12.70
832 2017_06_12 15:04:32 041 7 0 0.990 44.0 0.5568,0.4168 1809 5.71E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.287 0.1 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.4 12.87 0.11 19.01
                                2 11.241 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.4 12.88 0.11 28.63
833 2017_06_12 15:04:32 089 7 0 0.993 44.0 0.5568,0.4168 1810 -5.70E-004 592.0 86.2 742.8 88.4 13.87 0.11 0.29
                                1 11.268 0.1 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.3 12.88 0.11 11.43
                                2 11.268 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.3 12.88 0.11 28.57
834 2017_06_12 15:04:32 138 7 0 0.986 44.0 0.5568,0.4168 1809 5.72E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.277 0.1 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.3 12.88 0.11 11.42
                                2 11.231 0.0 0.5468,0.4068 1809 5.71E-004 591.0 86.2 743.9 87.3 12.88 0.11 28.67
835 2017_06_12 15:04:32 187 7 0 0.990 44.0 0.5568,0.4168 1809 -5.73E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.286 0.1 0.5468,0.4068 1809 -5.73E-004 591.0 86.2 743.9 87.3 12.88 0.11 14.27
                                2 11.260 0.0 0.5468,0.4068 1809 5.72E-004 591.0 86.2 743.9 87.3 12.88 0.11 114.42
836 2017_06_12 15:04:32 238 7 0 0.976 44.0 0.5568,0.4168 1809 5.72E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.30
                                1 11.263 0.1 0.5468,0.4068 1810 -5.71E-004 591.0 86.2 743.9 87.4 12.88 0.11 9.53
                                2 11.244 0.0 0.5468,0.4068 1810 -5.71E-004 591.0 86.2 743.9 87.4 12.88 0.11 57.29
837 2017_06_12 15:04:32 283 7 0 0.989 44.0 0.5567,0.4168 1810 -5.69E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.29
                                1 11.298 0.1 0.5467,0.4068 1810 -5.69E-004 591.0 86.2 743.9 87.4 12.88 0.11 14.25
                                2 11.259 0.0 0.5467,0.4068 1810 -5.70E-004 591.0 86.2 743.9 87.3 12.88 0.11 28.61
838 2017_06_12 15:04:32 320 7 0 0.987 44.0 0.5567,0.4168 1810 -5.69E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 11.288 0.1 0.5467,0.4069 1810 -5.67E-004 591.0 86.2 743.9 87.4 12.88 0.11 14.27
                                2 11.220 0.0 0.5467,0.4069 1810 -5.66E-004 591.0 86.2 743.9 87.3 12.88 0.11 38.27
839 2017_06_12 15:04:32 355 7 0 0.986 44.0 0.5567,0.4169 1810 -5.67E-004 592.0 86.2 742.8 88.3 13.88 0.11 0.29
                                1 25.333 0.1 0.5467,0.4069 1810 -5.67E-004 591.0 86.2 743.9 87.4 12.88 0.11 8.47
                                2 11.247 0.1 0.5467,0.4069 1810 -5.67E-004 591.0 86.2 743.9 87.4 12.88 0.11 22.90
840 2017_06_12 15:04:32 404 8 0 1.006 44.0 0.5567,0.4169 1810 -5.68E-004 592.0 86.2 742.8 88.4 13.88 0.11 0.29
                                1 11.274 0.1 0.5468,0.4068 1810 -5.69E-004 591.0 86.2 743.9 87.4 12.88 0.11 19.04
