记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
2725 2017_06_13 15:11:33 886 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2726 2017_06_13 15:11:33 889 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2727 2017_06_13 15:11:33 892 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2728 2017_06_13 15:11:33 895 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2729 2017_06_13 15:11:33 898 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2730 2017_06_13 15:11:33 901 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2731 2017_06_13 15:11:33 904 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2732 2017_06_13 15:11:33 907 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2733 2017_06_13 15:11:33 910 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2734 2017_06_13 15:11:33 913 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2735 2017_06_13 15:11:33 916 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2736 2017_06_13 15:11:33 919 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2737 2017_06_13 15:11:33 922 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2738 2017_06_13 15:11:33 925 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2739 2017_06_13 15:11:33 928 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2740 2017_06_13 15:11:33 932 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2741 2017_06_13 15:11:33 934 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2742 2017_06_13 15:11:33 938 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2743 2017_06_13 15:11:33 941 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2744 2017_06_13 15:11:33 944 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2745 2017_06_13 15:11:33 947 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2746 2017_06_13 15:11:33 950 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2747 2017_06_13 15:11:33 954 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2748 2017_06_13 15:11:33 958 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2749 2017_06_13 15:11:33 961 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2750 2017_06_13 15:11:33 964 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2751 2017_06_13 15:11:33 967 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2752 2017_06_13 15:11:33 970 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2753 2017_06_13 15:11:33 973 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2754 2017_06_13 15:11:33 976 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2755 2017_06_13 15:11:33 979 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2756 2017_06_13 15:11:33 982 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2757 2017_06_13 15:11:33 985 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2758 2017_06_13 15:11:33 988 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2759 2017_06_13 15:11:33 991 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2760 2017_06_13 15:11:33 994 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2761 2017_06_13 15:11:33 997 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2762 2017_06_13 15:11:34 000 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2763 2017_06_13 15:11:34 003 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2764 2017_06_13 15:11:34 006 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2765 2017_06_13 15:11:34 009 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2766 2017_06_13 15:11:34 012 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2767 2017_06_13 15:11:34 015 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2768 2017_06_13 15:11:34 018 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2769 2017_06_13 15:11:34 021 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2770 2017_06_13 15:11:34 024 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2771 2017_06_13 15:11:34 027 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2772 2017_06_13 15:11:34 030 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2773 2017_06_13 15:11:34 033 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2774 2017_06_13 15:11:34 036 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2775 2017_06_13 15:11:34 039 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2776 2017_06_13 15:11:34 042 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2777 2017_06_13 15:11:34 045 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2778 2017_06_13 15:11:34 048 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2779 2017_06_13 15:11:34 051 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2780 2017_06_13 15:11:34 054 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2781 2017_06_13 15:11:34 057 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2782 2017_06_13 15:11:34 060 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2783 2017_06_13 15:11:34 063 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2784 2017_06_13 15:11:34 066 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2785 2017_06_13 15:11:34 069 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2786 2017_06_13 15:11:34 072 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2787 2017_06_13 15:11:34 075 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2788 2017_06_13 15:11:34 078 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2789 2017_06_13 15:11:34 081 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2790 2017_06_13 15:11:34 084 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2791 2017_06_13 15:11:34 087 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2792 2017_06_13 15:11:34 090 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2793 2017_06_13 15:11:34 093 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2794 2017_06_13 15:11:34 096 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2795 2017_06_13 15:11:34 099 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2796 2017_06_13 15:11:34 102 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2797 2017_06_13 15:11:34 105 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2798 2017_06_13 15:11:34 108 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2799 2017_06_13 15:11:34 111 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2800 2017_06_13 15:11:34 114 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2801 2017_06_13 15:11:34 118 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2802 2017_06_13 15:11:34 121 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2803 2017_06_13 15:11:34 124 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2804 2017_06_13 15:11:34 127 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2805 2017_06_13 15:11:34 130 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2806 2017_06_13 15:11:34 133 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2807 2017_06_13 15:11:34 136 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2808 2017_06_13 15:11:34 139 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2809 2017_06_13 15:11:34 142 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2810 2017_06_13 15:11:34 145 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2811 2017_06_13 15:11:34 148 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2812 2017_06_13 15:11:34 151 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2813 2017_06_13 15:11:34 154 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2814 2017_06_13 15:11:34 157 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2815 2017_06_13 15:11:34 160 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2816 2017_06_13 15:11:34 163 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2817 2017_06_13 15:11:34 166 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2818 2017_06_13 15:11:34 169 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2819 2017_06_13 15:11:34 172 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2820 2017_06_13 15:11:34 175 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2821 2017_06_13 15:11:34 178 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2822 2017_06_13 15:11:34 181 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2823 2017_06_13 15:11:34 184 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2824 2017_06_13 15:11:34 187 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2825 2017_06_13 15:11:34 190 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2826 2017_06_13 15:11:34 193 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2827 2017_06_13 15:11:34 196 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2828 2017_06_13 15:11:34 201 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2829 2017_06_13 15:11:34 204 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2830 2017_06_13 15:11:34 207 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2831 2017_06_13 15:11:34 210 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2832 2017_06_13 15:11:34 213 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2833 2017_06_13 15:11:34 216 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2834 2017_06_13 15:11:34 219 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2835 2017_06_13 15:11:34 222 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2836 2017_06_13 15:11:34 225 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2837 2017_06_13 15:11:34 228 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2838 2017_06_13 15:11:34 231 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2839 2017_06_13 15:11:34 234 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2840 2017_06_13 15:11:34 237 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2841 2017_06_13 15:11:34 240 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2842 2017_06_13 15:11:34 243 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2843 2017_06_13 15:11:34 246 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2844 2017_06_13 15:11:34 250 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2845 2017_06_13 15:11:34 253 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2846 2017_06_13 15:11:34 256 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2847 2017_06_13 15:11:34 259 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2848 2017_06_13 15:11:34 263 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2849 2017_06_13 15:11:34 266 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2850 2017_06_13 15:11:34 269 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2851 2017_06_13 15:11:34 272 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2852 2017_06_13 15:11:34 275 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2853 2017_06_13 15:11:34 278 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2854 2017_06_13 15:11:34 281 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2855 2017_06_13 15:11:34 284 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2856 2017_06_13 15:11:34 287 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2857 2017_06_13 15:11:34 290 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2858 2017_06_13 15:11:34 293 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2859 2017_06_13 15:11:34 296 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2860 2017_06_13 15:11:34 299 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2861 2017_06_13 15:11:34 302 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2862 2017_06_13 15:11:34 305 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2863 2017_06_13 15:11:34 308 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2864 2017_06_13 15:11:34 311 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2865 2017_06_13 15:11:34 314 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2866 2017_06_13 15:11:34 317 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2867 2017_06_13 15:11:34 320 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2868 2017_06_13 15:11:34 323 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2869 2017_06_13 15:11:34 327 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2870 2017_06_13 15:11:34 330 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2871 2017_06_13 15:11:34 333 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2872 2017_06_13 15:11:34 336 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2873 2017_06_13 15:11:34 339 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2874 2017_06_13 15:11:34 343 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2875 2017_06_13 15:11:34 346 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2876 2017_06_13 15:11:34 350 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2877 2017_06_13 15:11:34 353 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2878 2017_06_13 15:11:34 356 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2879 2017_06_13 15:11:34 359 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2880 2017_06_13 15:11:34 362 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2881 2017_06_13 15:11:34 365 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2882 2017_06_13 15:11:34 368 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2883 2017_06_13 15:11:34 371 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2884 2017_06_13 15:11:34 374 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2885 2017_06_13 15:11:34 377 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2886 2017_06_13 15:11:34 380 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2887 2017_06_13 15:11:34 383 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2888 2017_06_13 15:11:34 386 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2889 2017_06_13 15:11:34 389 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2890 2017_06_13 15:11:34 392 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2891 2017_06_13 15:11:34 395 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2892 2017_06_13 15:11:34 398 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2893 2017_06_13 15:11:34 401 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2894 2017_06_13 15:11:34 404 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2895 2017_06_13 15:11:34 407 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2896 2017_06_13 15:11:34 410 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
2897 2017_06_13 15:11:34 413 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.64 3.37 0.00
