记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
355 2017_06_12 11:47:41 689 9 0 2.927 0.3 0.5587,0.4162 1792 5.96E-004 592.2 86.6 763.3 98.9 10.89 0.12 12.95
356 2017_06_12 11:47:41 707 9 0 2.913 0.3 0.5587,0.4161 1792 -6.12E-004 592.2 86.6 700.3 99.0 10.91 0.12 13.04
357 2017_06_12 11:47:41 726 9 0 2.932 0.3 0.5586,0.4162 1793 -6.02E-004 592.2 86.6 763.3 98.9 10.89 0.12 13.45
358 2017_06_12 11:47:41 744 9 0 2.928 0.3 0.5587,0.4161 1792 -6.29E-004 592.2 86.6 763.3 99.0 10.90 0.12 9.91
359 2017_06_12 11:47:41 763 9 0 2.928 0.3 0.5587,0.4161 1792 6.18E-004 592.2 86.6 763.3 98.9 10.90 0.12 10.87
360 2017_06_12 11:47:41 781 9 0 2.933 0.3 0.5586,0.4161 1793 -6.11E-004 592.2 86.6 763.3 98.9 10.88 0.12 10.49
361 2017_06_12 11:47:41 799 9 0 2.937 0.4 0.5586,0.4161 1793 -6.14E-004 592.2 86.6 763.3 98.9 10.89 0.12 9.06
362 2017_06_12 11:47:41 817 9 0 2.937 0.3 0.5585,0.4162 1793 6.06E-004 592.2 86.6 763.3 98.9 10.89 0.12 10.17
363 2017_06_12 11:47:41 835 9 0 2.917 0.3 0.5585,0.4162 1794 5.97E-004 592.2 86.5 763.3 98.8 10.89 0.12 11.66
364 2017_06_12 11:47:41 853 9 0 2.934 0.3 0.5585,0.4162 1794 -6.00E-004 592.2 86.6 763.3 98.9 10.89 0.12 10.50
365 2017_06_12 11:47:41 872 9 0 2.923 0.2 0.5585,0.4162 1794 -5.99E-004 592.2 86.6 763.3 98.9 10.89 0.12 14.04
366 2017_06_12 11:47:41 891 9 0 2.904 0.3 0.5586,0.4162 1793 -6.04E-004 592.2 86.6 763.3 98.9 10.88 0.12 13.57
367 2017_06_12 11:47:41 910 9 0 2.932 0.3 0.5586,0.4162 1793 6.02E-004 592.2 86.6 763.3 98.9 10.87 0.12 11.99
368 2017_06_12 11:47:41 930 9 0 2.953 0.3 0.5585,0.4162 1794 -6.03E-004 592.2 86.6 763.3 98.9 10.87 0.12 12.81
369 2017_06_12 11:47:41 949 9 0 2.917 0.3 0.5586,0.4161 1793 -6.14E-004 592.2 86.6 763.3 98.9 10.87 0.12 13.49
370 2017_06_12 11:47:41 968 9 0 2.923 0.3 0.5586,0.4162 1793 -6.12E-004 592.2 86.6 763.3 98.9 10.87 0.12 12.46
371 2017_06_12 11:47:41 987 9 0 2.926 0.2 0.5586,0.4162 1793 6.04E-004 592.2 86.6 763.3 98.9 10.85 0.12 13.98
372 2017_06_12 11:47:42 006 9 0 2.921 0.3 0.5586,0.4162 1793 -6.05E-004 592.2 86.6 763.3 98.9 10.85 0.12 11.20
373 2017_06_12 11:47:42 025 9 0 2.927 0.3 0.5586,0.4161 1792 6.16E-004 592.2 86.6 763.3 98.8 10.85 0.12 11.56
374 2017_06_12 11:47:42 044 9 0 2.920 0.3 0.5586,0.4161 1792 6.26E-004 592.2 86.6 763.3 98.9 10.86 0.12 10.52
375 2017_06_12 11:47:42 064 9 0 2.936 0.3 0.5586,0.4161 1793 -6.23E-004 592.2 86.6 763.3 98.8 10.87 0.12 11.97
376 2017_06_12 11:47:42 083 9 0 2.913 0.3 0.5586,0.4161 1792 -6.33E-004 592.2 86.6 763.3 98.8 10.88 0.12 9.94
377 2017_06_12 11:47:42 102 9 0 2.930 0.4 0.5586,0.4161 1792 6.33E-004 592.2 86.6 763.3 98.8 10.88 0.12 9.60
378 2017_06_12 11:47:42 121 9 0 2.931 0.4 0.5586,0.4160 1792 6.41E-004 592.2 86.6 763.3 98.8 10.89 0.12 9.34
379 2017_06_12 11:47:42 140 9 0 2.925 0.3 0.5586,0.4160 1792 6.46E-004 592.2 86.5 763.3 98.7 10.90 0.12 10.22
380 2017_06_12 11:47:42 159 9 0 2.945 1.7 0.5586,0.4160 1792 -6.55E-004 592.2 86.5 763.3 98.8 10.91 0.12 1.97
381 2017_06_12 11:47:42 178 9 0 2.937 0.3 0.5585,0.4160 1793 -6.51E-004 592.2 86.5 763.3 98.8 10.90 0.12 10.18
382 2017_06_12 11:47:42 197 9 0 2.924 0.3 0.5585,0.4160 1792 6.62E-004 592.2 86.5 763.3 98.8 10.91 0.12 10.24
383 2017_06_12 11:47:42 215 9 0 2.920 0.4 0.5586,0.4160 1792 -6.61E-004 592.2 86.5 763.3 98.8 10.91 0.12 9.66
384 2017_06_12 11:47:42 234 9 0 2.957 0.3 0.5585,0.4160 1793 -6.53E-004 592.2 86.5 763.3 98.9 10.91 0.12 11.92
385 2017_06_12 11:47:42 252 9 0 2.930 0.3 0.5579,0.4162 1798 -6.59E-004 592.1 86.4 763.3 99.5 10.93 0.12 12.50
386 2017_06_12 11:47:42 270 9 0 2.917 0.3 0.5587,0.4159 1791 6.63E-004 592.2 86.5 763.3 98.7 10.91 0.12 12.54
387 2017_06_12 11:47:42 289 9 0 2.932 0.3 0.5584,0.4160 1793 -6.68E-004 592.2 86.5 763.3 99.0 10.92 0.12 11.63
388 2017_06_12 11:47:42 309 9 0 2.930 0.2 0.5584,0.4160 1794 -6.54E-004 592.2 86.5 763.3 98.9 10.91 0.12 14.04
389 2017_06_12 11:47:42 327 9 0 2.925 0.2 0.5584,0.4160 1793 6.59E-004 592.2 86.5 763.3 98.9 10.91 0.12 14.07
390 2017_06_12 11:47:42 345 9 0 2.927 0.3 0.5584,0.4160 1793 6.61E-004 592.2 86.5 763.3 98.9 10.90 0.12 11.63
391 2017_06_12 11:47:42 364 9 0 2.939 0.3 0.5584,0.4160 1793 6.62E-004 592.2 86.5 763.3 98.9 10.90 0.12 12.44
392 2017_06_12 11:47:42 383 9 0 2.956 0.3 0.5584,0.4160 1794 -6.60E-004 592.2 86.5 763.3 98.9 10.91 0.12 10.44
393 2017_06_12 11:47:42 402 9 0 2.938 0.4 0.5584,0.4160 1793 -6.61E-004 592.2 86.5 763.3 98.9 10.90 0.12 9.59
394 2017_06_12 11:47:42 421 9 0 2.955 0.3 0.5585,0.4160 1793 -6.68E-004 592.2 86.5 763.3 98.9 10.90 0.12 10.44
395 2017_06_12 11:47:42 440 9 0 2.938 0.4 0.5584,0.4160 1793 -6.57E-004 592.2 86.5 763.3 98.8 10.90 0.12 9.59
396 2017_06_12 11:47:42 459 9 0 2.933 0.3 0.5585,0.4160 1793 -6.59E-004 592.2 86.5 763.3 98.8 10.90 0.12 10.85
397 2017_06_12 11:47:42 478 9 0 2.950 0.3 0.5585,0.4160 1793 -6.58E-004 592.2 86.5 763.3 98.8 10.89 0.12 10.44
398 2017_06_12 11:47:42 498 9 0 2.915 0.3 0.5584,0.4160 1793 6.60E-004 592.2 86.5 763.3 98.8 10.89 0.12 10.56
399 2017_06_12 11:47:42 517 9 0 2.915 0.3 0.5584,0.4160 1793 -6.66E-004 592.2 86.5 763.3 98.8 10.89 0.12 10.91
400 2017_06_12 11:47:42 538 9 0 2.947 0.3 0.5584,0.4160 1793 6.71E-004 592.2 86.5 763.3 98.8 10.89 0.12 10.46
401 2017_06_12 11:47:42 558 9 0 2.937 0.3 0.5584,0.4160 1793 6.68E-004 592.2 86.5 763.3 98.7 10.89 0.12 11.19
402 2017_06_12 11:47:42 579 9 0 2.934 0.3 0.5579,0.4164 1799 6.03E-004 592.1 86.4 763.3 98.9 10.93 0.12 10.22
403 2017_06_12 11:47:42 598 9 0 2.913 0.3 0.5583,0.4160 1794 -6.74E-004 592.2 86.4 763.3 98.9 10.91 0.12 10.93
404 2017_06_12 11:47:42 619 9 0 2.933 0.3 0.5583,0.4160 1795 -6.67E-004 592.2 86.4 763.3 98.9 10.90 0.12 10.51
405 2017_06_12 11:47:42 639 9 0 2.916 0.4 0.5578,0.4166 1801 -5.49E-004 592.1 86.5 693.4 99.3 10.97 0.12 9.46
406 2017_06_12 11:47:42 660 9 0 2.951 0.3 0.5578,0.4165 1800 -5.86E-004 592.1 86.4 763.3 99.0 10.97 0.12 10.20
407 2017_06_12 11:47:42 680 9 0 2.934 0.3 0.5586,0.4156 1790 -7.62E-004 592.3 86.4 763.3 98.7 10.90 0.12 10.19
408 2017_06_12 11:47:42 701 9 0 2.939 0.4 0.5580,0.4162 1797 6.30E-004 592.1 86.4 763.3 98.9 10.94 0.12 9.63
409 2017_06_12 11:47:42 721 9 0 2.932 0.4 0.5580,0.4163 1798 -6.32E-004 592.1 86.4 763.3 98.9 10.96 0.12 9.15
410 2017_06_12 11:47:42 741 9 0 2.928 0.3 0.5579,0.4163 1798 -6.29E-004 592.1 86.4 763.3 98.9 10.97 0.12 10.60
411 2017_06_12 11:47:42 761 9 0 2.927 0.3 0.5580,0.4162 1797 -6.47E-004 592.1 86.4 763.3 98.9 10.96 0.12 9.98
412 2017_06_12 11:47:42 781 9 0 2.953 0.3 0.5581,0.4161 1796 6.59E-004 592.2 86.4 763.3 98.9 10.97 0.12 10.51
413 2017_06_12 11:47:42 801 9 0 2.939 0.3 0.5581,0.4161 1796 -6.74E-004 592.2 86.4 763.3 98.9 10.96 0.12 12.06
414 2017_06_12 11:47:42 822 9 0 2.905 0.3 0.5581,0.4160 1795 6.75E-004 592.2 86.4 763.3 99.0 10.97 0.12 11.40
415 2017_06_12 11:47:42 841 9 0 2.921 0.3 0.5581,0.4161 1796 -6.73E-004 592.2 86.4 763.3 99.0 10.97 0.12 10.63
416 2017_06_12 11:47:42 862 9 0 2.932 0.3 0.5581,0.4160 1796 -6.77E-004 592.2 86.4 763.3 99.0 10.97 0.12 10.93
417 2017_06_12 11:47:42 880 9 0 2.932 0.3 0.5581,0.4160 1795 6.81E-004 592.2 86.4 763.3 99.0 10.96 0.12 11.68
418 2017_06_12 11:47:42 899 9 0 2.924 0.3 0.5581,0.4160 1795 6.83E-004 592.2 86.4 763.3 99.0 10.97 0.12 10.30
419 2017_06_12 11:47:42 918 9 0 2.918 0.3 0.5581,0.4160 1795 -6.85E-004 592.2 86.4 763.3 99.0 10.97 0.12 10.65
420 2017_06_12 11:47:42 936 9 0 2.953 0.3 0.5581,0.4160 1795 -6.90E-004 592.2 86.4 763.3 99.0 10.97 0.12 12.02
421 2017_06_12 11:47:42 954 9 0 2.953 0.3 0.5582,0.4159 1795 -7.02E-004 592.2 86.4 763.3 99.0 10.98 0.12 12.47
422 2017_06_12 11:47:42 973 9 0 2.930 0.3 0.5582,0.4159 1794 -7.10E-004 592.2 86.4 763.3 99.0 10.98 0.12 13.06
423 2017_06_12 11:47:42 993 9 0 2.973 0.3 0.5582,0.4159 1795 -7.01E-004 592.2 86.4 763.3 99.0 10.98 0.12 12.40
424 2017_06_12 11:47:43 011 9 0 2.952 0.3 0.5586,0.4156 1790 -7.59E-004 592.3 86.4 763.3 98.9 11.01 0.12 13.51
425 2017_06_12 11:47:43 029 9 0 2.935 0.2 0.5581,0.4160 1795 -6.97E-004 592.2 86.4 763.3 99.0 10.98 0.12 14.12
426 2017_06_12 11:47:43 049 9 0 2.944 0.2 0.5585,0.4154 1789 -8.23E-004 592.3 86.3 763.3 98.9 10.91 0.12 15.25
427 2017_06_12 11:47:43 069 255 0 2.930 0.3 0.6264,0.3389 1070 1.06E-002 613.0 83.6 763.3 75.6 4.48 0.10 4.23
428 2017_06_12 11:47:43 089 255 0 2.913 0.2 0.6173,0.3373 1098 1.27E-002 613.7 80.4 763.4 72.7 3.91 0.10 4.73
429 2017_06_12 11:47:43 108 255 0 2.930 0.2 0.6123,0.3289 1082 1.59E-002 618.2 76.4 763.3 67.1 2.97 0.09 2.79
430 2017_06_12 11:47:43 128 255 0 2.944 0.3 0.5943,0.3353 1185 1.74E-002 615.0 72.9 763.3 81.3 2.26 0.08 1.64
431 2017_06_12 11:47:43 148 255 0 2.932 0.3 0.5579,0.3351 1359 2.36E-002 615.8 61.9 763.3 72.6 1.90 0.06 1.02
432 2017_06_12 11:47:43 168 255 0 2.937 0.3 0.5625,0.3273 1295 2.52E-002 621.7 60.9 763.3 80.5 1.92 0.07 1.12
433 2017_06_12 11:47:43 187 255 0 2.922 0.3 0.5701,0.3320 1281 2.25E-002 617.6 64.7 763.3 82.8 1.71 0.05 0.73
434 2017_06_12 11:47:43 207 255 0 2.947 0.3 0.5648,0.3205 1250 2.69E-002 628.8 59.6 763.3 76.7 1.69 0.06 0.86
435 2017_06_12 11:47:43 226 255 0 2.929 0.3 0.5631,0.3105 1209 3.03E-002 649.4 56.1 763.3 73.8 1.61 0.05 0.69
436 2017_06_12 11:47:43 246 255 0 2.927 0.3 0.5620,0.3008 1166 3.36E-002 769.0 54.5 763.3 68.8 1.54 0.05 0.64
437 2017_06_12 11:47:43 265 255 0 2.917 0.3 0.5705,0.2988 1118 3.26E-002 769.0 56.6 763.3 68.8 1.57 0.06 0.64
438 2017_06_12 11:47:43 284 255 0 2.937 0.3 0.5745,0.3006 1110 3.13E-002 769.0 57.5 763.3 71.5 1.59 0.06 0.64
439 2017_06_12 11:47:43 302 255 0 2.941 0.3 0.5684,0.2974 1121 3.35E-002 769.0 56.1 763.3 72.6 1.54 0.06 0.54
440 2017_06_12 11:47:43 320 255 0 2.921 0.3 0.5783,0.2966 1075 3.18E-002 769.0 58.6 763.3 69.3 1.51 0.05 0.58
441 2017_06_12 11:47:43 339 255 0 2.926 0.3 0.5876,0.3082 1089 2.64E-002 645.3 62.8 763.3 66.7 1.53 0.05 0.62
442 2017_06_12 11:47:43 358 255 0 2.959 0.3 0.5797,0.3112 1137 2.70E-002 640.9 61.3 763.3 70.3 1.58 0.05 0.59
443 2017_06_12 11:47:43 376 255 0 2.954 0.3 0.5805,0.3041 1101 2.91E-002 676.0 59.4 763.3 66.7 1.54 0.05 0.59
444 2017_06_12 11:47:43 395 255 0 2.937 0.3 0.5838,0.3053 1092 2.81E-002 658.6 60.7 763.3 68.2 1.55 0.05 0.69
445 2017_06_12 11:47:43 414 255 0 2.929 0.2 0.5821,0.2935 1045 3.21E-002 769.0 59.6 763.3 61.5 1.45 0.05 0.67
446 2017_06_12 11:47:43 435 255 0 2.917 0.3 0.5966,0.2827 1001 -3.59E-002 769.0 63.7 763.3 55.1 1.38 0.04 0.45
447 2017_06_12 11:47:43 454 255 0 2.950 0.3 0.5920,0.2825 1001 -3.54E-002 769.0 62.6 763.3 55.1 1.39 0.05 0.49
448 2017_06_12 11:47:43 473 255 0 2.940 0.3 0.5889,0.3039 1065 2.75E-002 662.5 61.8 763.3 65.4 1.52 0.05 0.66
449 2017_06_12 11:47:43 491 9 0 2.941 0.2 0.5678,0.4148 1724 -1.73E-004 592.8 88.9 763.3 92.2 8.05 0.09 10.85
450 2017_06_12 11:47:43 510 9 0 2.937 0.3 0.5636,0.4111 1731 -1.52E-003 593.2 86.6 763.3 97.8 9.20 0.09 11.13
451 2017_06_12 11:47:43 529 9 0 2.950 0.2 0.5678,0.4098 1697 -1.47E-003 593.6 87.4 728.4 99.6 9.28 0.10 11.65
452 2017_06_12 11:47:43 548 9 0 2.934 0.3 0.5693,0.4059 1666 -2.36E-003 594.3 86.7 763.3 90.3 8.05 0.09 9.58
453 2017_06_12 11:47:43 567 9 0 2.952 0.3 0.5708,0.4046 1650 2.54E-003 594.6 86.7 763.3 93.5 7.38 0.09 7.70
454 2017_06_12 11:47:43 586 255 0 2.940 0.3 0.5721,0.3997 1616 -3.67E-003 595.5 85.7 763.3 95.7 6.40 0.08 7.32
455 2017_06_12 11:47:43 605 9 0 2.936 0.3 0.5691,0.4038 1656 -2.94E-003 594.7 86.0 763.3 96.4 6.32 0.08 6.02
456 2017_06_12 11:47:43 624 9 0 2.931 0.3 0.5677,0.4073 1684 -2.15E-003 594.0 86.7 763.3 97.0 6.43 0.08 5.96
457 2017_06_12 11:47:43 643 9 0 2.927 0.3 0.5672,0.4086 1694 -1.86E-003 593.8 86.9 763.3 99.0 6.68 0.08 6.04
458 2017_06_12 11:47:43 662 9 0 2.934 0.3 0.5678,0.4089 1692 -1.71E-003 593.8 87.2 725.1 99.1 6.90 0.09 6.91
459 2017_06_12 11:47:43 681 9 0 2.930 0.3 0.5668,0.4101 1705 -1.50E-003 593.5 87.2 763.8 98.8 6.89 0.08 7.16
460 2017_06_12 11:47:43 700 9 0 2.954 0.4 0.5660,0.4111 1716 -1.31E-003 593.3 87.3 763.8 92.4 7.19 0.09 5.97
461 2017_06_12 11:47:43 718 9 0 2.940 0.3 0.5629,0.4143 1753 7.38E-004 592.7 87.3 763.7 92.6 7.50 0.09 6.88
462 2017_06_12 11:47:43 736 9 0 2.936 0.3 0.5700,0.4058 1661 -2.31E-003 594.4 86.9 763.7 98.4 6.98 0.09 5.97
463 2017_06_12 11:47:43 755 255 0 2.917 0.3 0.6076,0.3434 1165 1.29E-002 611.2 79.3 763.7 52.4 3.41 0.08 2.57
464 2017_06_12 11:47:43 774 255 0 2.917 0.3 0.5864,0.2158 1001 -1.10E-001 769.0 67.1 763.7 -4621.8 1.40 0.07 0.48
465 2017_06_12 11:47:43 793 255 0 2.942 0.3 0.5931,0.1700 1001 -2.00E-001 769.0 74.3 763.7 -2636.0 1.23 0.06 0.29
466 2017_06_12 11:47:43 813 255 0 2.957 0.3 0.1265,0.8007 8329 1.78E-001 523.9 91.8 763.7 非数字 1.00 0.05 0.00
467 2017_06_12 11:47:43 832 255 0 2.944 0.3 0.6169,0.0922 1001 -4.63E-001 769.5 90.9 763.7 非数字 1.09 0.05 0.11
468 2017_06_12 11:47:43 850 255 0 2.921 0.3 0.0100,1.0100 9000 2.17E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
469 2017_06_12 11:47:43 868 255 0 2.939 0.3 0.0100,1.0100 8775 2.18E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
470 2017_06_12 11:47:43 887 255 0 2.929 0.3 0.0100,0.9714 9093 2.16E-001 520.2 100.0 763.7 非数字 1.00 0.03 0.00
471 2017_06_12 11:47:43 906 255 0 2.941 0.3 0.0100,0.9677 9118 2.16E-001 520.0 100.0 763.7 非数字 1.00 0.03 0.00
472 2017_06_12 11:47:43 925 255 0 2.934 0.3 0.0318,0.9341 8960 2.10E-001 520.4 100.0 763.7 非数字 1.00 0.03 0.00
473 2017_06_12 11:47:43 944 255 0 2.937 0.3 0.0148,0.9506 9100 2.15E-001 519.6 100.0 763.7 非数字 1.00 0.03 0.00
474 2017_06_12 11:47:43 963 255 0 2.924 0.3 0.5512,0.2886 1156 3.97E-002 769.0 52.5 763.7 -124.9 1.24 0.04 0.27
475 2017_06_12 11:47:43 981 9 0 2.922 0.3 0.5742,0.4203 1713 -1.85E-003 592.3 92.5 759.2 84.6 7.25 0.06 6.27
476 2017_06_12 11:47:43 999 9 0 2.917 0.3 0.5641,0.4238 1798 1.87E-003 591.3 90.5 763.7 85.0 7.57 0.06 6.80
477 2017_06_12 11:47:44 017 9 0 2.940 0.3 0.5667,0.4180 1749 5.72E-004 592.3 89.6 763.7 93.8 8.68 0.08 7.66
478 2017_06_12 11:47:44 035 9 0 2.927 0.2 0.5617,0.4191 1789 -4.41E-004 591.9 88.4 725.4 94.5 9.59 0.09 15.38
479 2017_06_12 11:47:44 054 9 0 2.931 0.2 0.5626,0.4178 1775 -1.54E-004 592.1 88.3 725.4 95.1 9.76 0.10 12.95
480 2017_06_12 11:47:44 072 9 0 2.932 0.2 0.5589,0.4156 1788 -7.38E-004 592.3 86.5 725.5 95.0 10.24 0.10 14.27
481 2017_06_12 11:47:44 090 9 0 2.940 0.2 0.5598,0.4168 1788 3.31E-004 592.1 87.2 725.4 95.4 10.21 0.10 17.35
482 2017_06_12 11:47:44 108 9 0 2.926 0.2 0.5603,0.4175 1789 -1.28E-004 592.1 87.5 725.3 94.3 9.97 0.10 17.97
483 2017_06_12 11:47:44 127 9 0 2.947 0.3 0.5617,0.4170 1776 -1.28E-004 592.2 87.8 723.6 95.8 9.87 0.10 11.53
484 2017_06_12 11:47:44 146 9 0 2.938 0.3 0.5699,0.4074 1671 -1.91E-003 594.1 87.3 725.2 97.1 8.88 0.10 9.90
485 2017_06_12 11:47:44 164 255 0 2.928 0.3 0.5863,0.3683 1379 1.00E-002 602.8 80.5 725.1 50.3 4.19 0.08 3.88
486 2017_06_12 11:47:44 184 255 0 2.916 0.3 0.0100,1.0100 9100 2.16E-001 522.1 100.0 763.7 非数字 1.00 0.04 0.00
487 2017_06_12 11:47:44 203 255 0 2.948 0.2 0.0100,0.9808 9142 2.16E-001 520.7 100.0 763.7 非数字 1.00 0.04 0.00
488 2017_06_12 11:47:44 222 255 0 2.935 0.3 0.5590,0.2393 1001 -6.37E-002 769.0 58.5 763.7 -135.5 1.27 0.05 0.35
489 2017_06_12 11:47:44 241 255 0 2.952 0.3 0.5628,0.1962 1001 -1.21E-001 769.0 64.6 763.7 -976.1 1.18 0.04 0.21
490 2017_06_12 11:47:44 260 255 0 2.951 0.5 0.0835,0.8760 8558 1.95E-001 522.9 100.0 763.7 非数字 1.00 0.04 0.00
491 2017_06_12 11:47:44 279 255 0 2.914 0.8 0.5871,0.1528 1001 -2.31E-001 769.0 75.6 763.7 -644.3 1.10 0.04 0.04
492 2017_06_12 11:47:44 299 255 0 2.927 0.7 0.0174,0.9508 9061 2.14E-001 519.9 100.0 763.7 非数字 1.00 0.03 0.00
493 2017_06_12 11:47:44 319 255 0 2.924 0.5 0.0100,1.0100 8978 2.17E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
494 2017_06_12 11:47:44 339 255 0 2.937 0.1 0.0100,1.0100 8906 2.17E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
495 2017_06_12 11:47:44 359 255 0 2.932 0.3 0.0100,1.0100 8845 2.18E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
496 2017_06_12 11:47:44 378 255 0 2.930 0.3 0.0100,1.0100 8791 2.18E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
497 2017_06_12 11:47:44 396 255 0 2.927 0.3 0.0100,1.0100 8588 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
498 2017_06_12 11:47:44 414 255 0 2.930 0.2 0.0100,1.0100 8551 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
499 2017_06_12 11:47:44 433 255 0 2.930 0.2 0.0100,1.0100 8628 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
500 2017_06_12 11:47:44 452 255 0 2.916 0.2 0.0100,1.0100 8384 2.22E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
501 2017_06_12 11:47:44 471 255 0 2.927 0.2 0.0100,1.0100 8572 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
502 2017_06_12 11:47:44 491 255 0 2.928 0.2 0.0100,1.0100 8604 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.03 0.00
503 2017_06_12 11:47:44 510 255 0 2.945 1.0 0.0100,1.0100 8560 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
504 2017_06_12 11:47:44 529 255 0 2.930 0.3 0.0100,1.0100 8651 2.19E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
505 2017_06_12 11:47:44 549 255 0 2.939 0.2 0.0100,1.0100 8618 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
506 2017_06_12 11:47:44 570 255 0 2.954 0.6 0.0100,1.0100 8601 2.20E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
507 2017_06_12 11:47:44 591 255 0 2.921 0.3 0.0100,1.0100 8675 2.19E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
508 2017_06_12 11:47:44 609 255 0 2.921 0.4 0.0100,1.0100 8696 2.19E-001 522.1 100.0 763.7 非数字 1.00 0.02 0.00
