记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
12631 2017_06_12 15:10:00 115 10 0 9.213 0.2 0.5570,0.4161 1804 -7.49E-004 592.1 86.1 736.7 89.1 13.82 0.11 9.27
12632 2017_06_12 15:10:00 137 10 0 9.207 0.2 0.5569,0.4162 1805 -7.39E-004 592.1 86.1 736.7 89.2 13.83 0.11 7.73
12633 2017_06_12 15:10:00 158 10 0 9.215 0.2 0.5569,0.4162 1805 -7.30E-004 592.1 86.1 736.7 89.1 13.83 0.11 8.69
12634 2017_06_12 15:10:00 180 10 0 9.243 0.1 0.5571,0.4161 1803 -7.38E-004 592.1 86.1 736.7 89.1 13.82 0.11 12.59
12635 2017_06_12 15:10:00 201 10 0 9.236 0.2 0.5569,0.4162 1805 -7.44E-004 592.1 86.1 736.7 89.2 13.82 0.11 9.25
12636 2017_06_12 15:10:00 230 10 0 9.204 0.1 0.5570,0.4161 1804 -7.57E-004 592.1 86.1 736.7 89.3 13.81 0.11 11.59
12637 2017_06_12 15:10:00 251 10 0 9.217 0.2 0.5570,0.4161 1803 7.59E-004 592.1 86.1 736.7 89.3 13.81 0.11 6.94
12638 2017_06_12 15:10:00 269 10 0 9.209 0.2 0.5570,0.4161 1803 -7.63E-004 592.1 86.1 736.7 89.3 13.81 0.11 6.95
12639 2017_06_12 15:10:00 288 10 0 9.206 0.2 0.5570,0.4160 1803 -7.63E-004 592.1 86.1 736.7 89.3 13.81 0.11 7.31
12640 2017_06_12 15:10:00 307 10 0 9.214 0.2 0.5570,0.4161 1803 -7.60E-004 592.1 86.1 736.7 89.3 13.81 0.11 8.17
12641 2017_06_12 15:10:00 325 10 0 9.214 0.2 0.5570,0.4161 1804 -7.51E-004 592.1 86.1 736.7 89.3 13.81 0.11 9.26
12642 2017_06_12 15:10:00 344 10 0 9.234 0.1 0.5569,0.4165 1807 -6.42E-004 592.0 86.2 736.7 89.4 13.74 0.11 9.84
12643 2017_06_12 15:10:00 364 10 0 9.199 0.1 0.5569,0.4160 1803 -7.95E-004 592.1 86.0 736.7 89.3 13.78 0.11 10.67
12644 2017_06_12 15:10:00 383 10 0 9.213 0.1 0.5570,0.4160 1803 -7.86E-004 592.1 86.0 736.7 89.3 13.78 0.11 10.66
12645 2017_06_12 15:10:00 402 10 0 9.215 0.1 0.5570,0.4160 1803 -7.79E-004 592.1 86.1 736.7 89.2 13.79 0.11 15.40
12646 2017_06_12 15:10:00 423 10 0 9.223 0.1 0.5570,0.4160 1803 7.71E-004 592.1 86.1 736.7 89.3 13.79 0.11 10.65
12647 2017_06_12 15:10:00 442 10 0 9.212 0.1 0.5570,0.4161 1804 -7.63E-004 592.1 86.1 736.7 89.3 13.79 0.11 15.42
12648 2017_06_12 15:10:00 462 10 0 9.213 0.1 0.5569,0.4161 1805 -7.49E-004 592.1 86.1 736.7 89.3 13.79 0.11 11.56
12649 2017_06_12 15:10:00 481 10 0 9.210 0.2 0.5569,0.4161 1804 7.47E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.25
12650 2017_06_12 15:10:00 500 10 0 9.205 0.1 0.5569,0.4162 1805 -7.42E-004 592.1 86.1 736.7 89.3 13.80 0.11 15.43
12651 2017_06_12 15:10:00 519 10 0 9.216 0.1 0.5569,0.4161 1804 -7.43E-004 592.1 86.1 736.7 89.3 13.80 0.11 10.67
12652 2017_06_12 15:10:00 538 10 0 9.209 0.1 0.5569,0.4162 1805 -7.31E-004 592.1 86.1 736.7 89.3 13.81 0.11 10.68
12653 2017_06_12 15:10:00 562 10 0 9.208 0.1 0.5570,0.4162 1804 7.35E-004 592.1 86.1 736.7 89.3 13.80 0.11 12.63
12654 2017_06_12 15:10:00 585 10 0 9.219 0.1 0.5570,0.4161 1804 -7.41E-004 592.1 86.1 736.7 89.3 13.80 0.11 12.61
12655 2017_06_12 15:10:00 609 10 0 9.208 0.2 0.5570,0.4161 1804 -7.41E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.71
12656 2017_06_12 15:10:00 632 10 0 9.201 0.2 0.5570,0.4162 1804 -7.38E-004 592.1 86.1 736.7 89.3 13.80 0.11 6.95
12657 2017_06_12 15:10:00 658 10 0 9.218 0.2 0.5570,0.4162 1804 -7.38E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.30
12658 2017_06_12 15:10:00 683 10 0 9.216 0.1 0.5569,0.4162 1804 7.39E-004 592.1 86.1 736.7 89.3 13.80 0.11 10.67
12659 2017_06_12 15:10:00 707 10 0 9.205 0.1 0.5570,0.4162 1804 7.36E-004 592.1 86.1 736.7 89.3 13.80 0.11 10.68
12660 2017_06_12 15:10:00 729 10 0 9.207 0.1 0.5570,0.4162 1804 -7.36E-004 592.1 86.1 736.7 89.3 13.80 0.11 11.57
12661 2017_06_12 15:10:00 753 10 0 9.209 0.2 0.5570,0.4162 1804 -7.36E-004 592.1 86.1 736.7 89.3 13.80 0.11 6.94
12662 2017_06_12 15:10:00 777 10 0 9.234 0.2 0.5570,0.4162 1804 -7.36E-004 592.1 86.1 736.7 89.3 13.80 0.11 8.14
12663 2017_06_12 15:10:00 799 10 0 9.215 0.2 0.5570,0.4162 1804 7.33E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.71
12664 2017_06_12 15:10:00 820 10 0 9.198 0.1 0.5569,0.4162 1805 -7.29E-004 592.1 86.1 736.7 89.3 13.80 0.11 11.58
12665 2017_06_12 15:10:00 840 10 0 9.209 0.2 0.5569,0.4162 1805 -7.26E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.26
12666 2017_06_12 15:10:00 859 10 0 9.214 0.1 0.5569,0.4162 1805 -7.24E-004 592.1 86.1 736.7 89.3 13.80 0.11 11.56
12667 2017_06_12 15:10:00 878 10 0 9.214 0.2 0.5569,0.4162 1805 -7.20E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.25
12668 2017_06_12 15:10:00 896 10 0 9.234 0.2 0.5569,0.4162 1805 -7.21E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.69
12669 2017_06_12 15:10:00 915 10 0 9.210 0.1 0.5569,0.4162 1805 -7.21E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.92
12670 2017_06_12 15:10:00 934 10 0 9.221 0.2 0.5569,0.4163 1805 7.20E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.70
12671 2017_06_12 15:10:00 953 10 0 9.229 0.2 0.5569,0.4163 1805 7.20E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.24
12672 2017_06_12 15:10:00 972 10 0 9.209 0.2 0.5569,0.4163 1805 7.17E-004 592.1 86.1 736.7 89.3 13.80 0.11 7.31
12673 2017_06_12 15:10:00 991 10 0 9.226 0.2 0.5569,0.4163 1806 -7.15E-004 592.1 86.1 736.7 89.4 13.80 0.11 7.30
12674 2017_06_12 15:10:01 010 10 0 9.220 0.2 0.5569,0.4163 1805 7.16E-004 592.1 86.1 736.7 89.3 13.80 0.11 6.94
12675 2017_06_12 15:10:01 033 10 0 9.213 0.2 0.5569,0.4163 1805 -7.18E-004 592.1 86.1 736.7 89.3 13.80 0.11 6.31
12676 2017_06_12 15:10:01 057 10 0 9.199 0.2 0.5569,0.4163 1805 -7.19E-004 592.1 86.1 736.7 89.3 13.80 0.11 8.69
12677 2017_06_12 15:10:01 081 10 0 9.224 0.2 0.5569,0.4162 1805 -7.19E-004 592.1 86.1 736.7 89.3 13.80 0.11 9.24
12678 2017_06_12 15:10:01 106 10 0 9.211 0.1 0.5562,0.4168 1813 6.31E-004 591.9 86.0 736.7 86.9 13.77 0.11 11.54
12679 2017_06_12 15:10:01 129 10 0 9.206 0.2 0.5570,0.4162 1805 -7.26E-004 592.1 86.1 736.7 89.6 13.81 0.11 7.72
12680 2017_06_12 15:10:01 155 10 0 9.203 0.2 0.5568,0.4163 1806 7.07E-004 592.1 86.1 736.7 89.0 13.80 0.11 8.68
12681 2017_06_12 15:10:01 177 10 0 9.209 0.2 0.5568,0.4164 1807 -7.02E-004 592.0 86.1 736.7 89.0 13.79 0.11 7.71
12682 2017_06_12 15:10:01 200 10 0 9.218 0.2 0.5568,0.4163 1806 -7.09E-004 592.1 86.1 736.7 89.3 13.80 0.11 8.16
12683 2017_06_12 15:10:01 220 10 0 9.217 0.1 0.5569,0.4163 1806 -7.13E-004 592.1 86.1 736.7 89.3 13.80 0.11 11.56
12684 2017_06_12 15:10:01 239 10 0 9.216 0.2 0.5568,0.4163 1806 -7.11E-004 592.1 86.1 736.7 89.2 13.80 0.11 8.16
12685 2017_06_12 15:10:01 260 10 0 9.226 0.1 0.5568,0.4163 1807 -7.03E-004 592.1 86.1 737.2 89.1 13.80 0.11 10.66
12686 2017_06_12 15:10:01 283 10 0 9.208 0.1 0.5572,0.4165 1804 6.20E-004 592.1 86.3 737.2 88.8 13.78 0.11 11.56
12687 2017_06_12 15:10:01 308 10 0 9.213 0.1 0.5569,0.4164 1806 -6.64E-004 592.0 86.2 737.1 88.8 13.79 0.11 10.67
12688 2017_06_12 15:10:01 330 10 0 9.219 0.2 0.5569,0.4164 1806 -6.70E-004 592.0 86.2 737.1 88.9 13.79 0.11 7.70
12689 2017_06_12 15:10:01 350 10 0 9.212 0.2 0.5569,0.4164 1806 6.80E-004 592.0 86.1 737.1 88.9 13.79 0.11 7.30
12690 2017_06_12 15:10:01 369 10 0 9.214 0.2 0.5573,0.4168 1805 -5.36E-004 592.0 86.4 737.1 88.9 13.79 0.11 5.78
12691 2017_06_12 15:10:01 388 10 0 9.236 0.2 0.5571,0.4165 1806 -6.30E-004 592.0 86.2 737.1 88.9 13.79 0.11 6.92
12692 2017_06_12 15:10:01 407 10 0 9.232 0.2 0.5571,0.4165 1806 -6.40E-004 592.0 86.2 737.1 89.0 13.79 0.11 6.92
12693 2017_06_12 15:10:01 425 10 0 9.213 0.2 0.5571,0.4165 1806 -6.27E-004 592.0 86.2 737.1 89.0 13.79 0.11 9.25
12694 2017_06_12 15:10:01 444 10 0 9.213 0.2 0.5570,0.4165 1806 -6.39E-004 592.0 86.2 737.1 89.0 13.79 0.11 8.67
12695 2017_06_12 15:10:01 464 10 0 9.226 0.2 0.5570,0.4165 1806 -6.41E-004 592.0 86.2 737.2 89.0 13.79 0.11 8.66
12696 2017_06_12 15:10:01 484 10 0 9.214 0.1 0.5570,0.4165 1806 -6.41E-004 592.0 86.2 737.2 89.0 13.79 0.11 9.91
12697 2017_06_12 15:10:01 506 10 0 9.219 0.1 0.5570,0.4165 1806 -6.49E-004 592.0 86.2 737.2 89.0 13.79 0.11 12.60
12698 2017_06_12 15:10:01 527 10 0 9.210 0.1 0.5570,0.4165 1806 -6.54E-004 592.0 86.2 737.2 89.0 13.79 0.11 9.91
12699 2017_06_12 15:10:01 548 10 0 9.209 0.2 0.5569,0.4165 1806 -6.58E-004 592.0 86.2 737.2 89.0 13.79 0.11 9.25
12700 2017_06_12 15:10:01 570 10 0 9.219 0.2 0.5569,0.4165 1806 -6.58E-004 592.0 86.2 737.2 89.0 13.79 0.11 6.60
12701 2017_06_12 15:10:01 591 10 0 9.213 0.3 0.5569,0.4165 1806 6.61E-004 592.0 86.2 737.2 89.0 13.80 0.11 5.55
12702 2017_06_12 15:10:01 612 10 0 9.250 0.2 0.5569,0.4165 1806 -6.60E-004 592.0 86.2 737.2 89.0 13.80 0.11 7.68
12703 2017_06_12 15:10:01 635 10 0 9.206 0.2 0.5569,0.4165 1806 -6.58E-004 592.0 86.2 737.2 89.0 13.79 0.11 6.61
12704 2017_06_12 15:10:01 658 10 0 9.219 0.1 0.5569,0.4164 1806 -6.64E-004 592.0 86.2 737.2 89.0 13.80 0.11 9.90
12705 2017_06_12 15:10:01 683 10 0 9.216 0.1 0.5569,0.4164 1806 -6.65E-004 592.0 86.2 737.2 89.1 13.80 0.11 10.67
12706 2017_06_12 15:10:01 708 10 0 9.211 0.2 0.5569,0.4165 1806 6.64E-004 592.0 86.2 737.2 89.0 13.80 0.11 9.25
12707 2017_06_12 15:10:01 732 10 0 9.214 0.2 0.5569,0.4165 1806 6.64E-004 592.0 86.2 737.2 89.1 13.80 0.11 7.71
12708 2017_06_12 15:10:01 756 10 0 9.233 0.2 0.5569,0.4164 1806 6.66E-004 592.0 86.2 737.1 89.1 13.80 0.11 7.29
12709 2017_06_12 15:10:01 786 10 0 9.212 0.2 0.5569,0.4164 1806 6.68E-004 592.0 86.2 737.1 89.1 13.80 0.11 8.68
12710 2017_06_12 15:10:01 812 10 0 9.216 0.2 0.5569,0.4165 1807 -6.62E-004 592.0 86.2 737.1 89.0 13.80 0.11 9.25
12711 2017_06_12 15:10:01 835 10 0 9.224 0.2 0.5569,0.4165 1807 -6.65E-004 592.0 86.2 737.1 89.1 13.80 0.11 6.93
12712 2017_06_12 15:10:01 859 10 0 9.214 0.2 0.5569,0.4164 1807 -6.69E-004 592.0 86.1 737.1 89.1 13.80 0.11 8.16
12713 2017_06_12 15:10:01 886 10 0 9.209 0.1 0.5568,0.4164 1807 -6.70E-004 592.0 86.1 737.1 89.1 13.80 0.11 9.92
12714 2017_06_12 15:10:01 908 10 0 9.212 0.2 0.5568,0.4164 1807 -6.71E-004 592.0 86.1 737.1 89.0 13.80 0.11 6.61
12715 2017_06_12 15:10:01 927 10 0 9.228 0.2 0.5568,0.4164 1807 -6.73E-004 592.0 86.1 737.1 89.0 13.80 0.11 7.29
12716 2017_06_12 15:10:01 947 10 0 9.213 0.2 0.5568,0.4164 1807 -6.70E-004 592.0 86.1 737.1 89.1 13.80 0.11 7.71
12717 2017_06_12 15:10:01 966 10 0 9.214 0.2 0.5568,0.4164 1807 -6.70E-004 592.0 86.1 737.1 89.1 13.80 0.11 8.16
12718 2017_06_12 15:10:01 984 10 0 9.214 0.1 0.5568,0.4164 1807 -6.72E-004 592.0 86.1 737.1 89.1 13.80 0.11 9.91
12719 2017_06_12 15:10:02 002 10 0 9.205 0.2 0.5568,0.4164 1807 -6.71E-004 592.0 86.1 737.1 89.1 13.80 0.11 8.68
12720 2017_06_12 15:10:02 021 10 0 9.237 0.1 0.5568,0.4164 1807 -6.76E-004 592.0 86.1 737.1 89.1 13.80 0.11 9.89
12721 2017_06_12 15:10:02 040 10 0 9.218 0.2 0.5568,0.4164 1807 -6.77E-004 592.0 86.1 737.1 89.1 13.80 0.11 9.25
12722 2017_06_12 15:10:02 059 10 0 9.213 0.1 0.5568,0.4164 1807 -6.81E-004 592.0 86.1 737.0 89.1 13.80 0.11 15.43
12723 2017_06_12 15:10:02 078 10 0 9.212 0.1 0.5569,0.4164 1806 6.80E-004 592.0 86.1 737.1 89.1 13.80 0.11 11.57
12724 2017_06_12 15:10:02 097 10 0 9.206 0.1 0.5569,0.4164 1806 6.80E-004 592.0 86.1 737.1 89.1 13.80 0.11 9.92
12725 2017_06_12 15:10:02 116 10 0 9.216 0.2 0.5568,0.4164 1807 -6.81E-004 592.0 86.1 737.0 89.1 13.80 0.11 8.67
12726 2017_06_12 15:10:02 135 10 0 9.201 0.2 0.5568,0.4164 1807 -6.82E-004 592.0 86.1 737.0 89.1 13.80 0.11 8.18
12727 2017_06_12 15:10:02 154 10 0 9.194 0.2 0.5568,0.4164 1807 -6.90E-004 592.0 86.1 737.0 89.1 13.80 0.11 6.96
12728 2017_06_12 15:10:02 173 10 0 9.209 0.2 0.5568,0.4164 1807 -6.80E-004 592.0 86.1 737.0 89.1 13.81 0.11 6.95
12729 2017_06_12 15:10:02 192 10 0 9.216 0.2 0.5568,0.4164 1807 -6.81E-004 592.0 86.1 737.0 89.1 13.81 0.11 6.94
12730 2017_06_12 15:10:02 215 10 0 9.208 0.2 0.5568,0.4164 1807 -6.82E-004 592.0 86.1 737.0 89.1 13.81 0.11 7.31
12731 2017_06_12 15:10:02 236 10 0 9.218 0.2 0.5568,0.4164 1807 -6.80E-004 592.0 86.1 737.0 89.1 13.81 0.11 8.67
12732 2017_06_12 15:10:02 258 10 0 9.210 0.2 0.5568,0.4164 1807 -6.78E-004 592.0 86.1 737.0 89.1 13.81 0.11 7.72
12733 2017_06_12 15:10:02 283 10 0 9.213 0.1 0.5568,0.4164 1807 -6.77E-004 592.0 86.1 737.0 89.1 13.81 0.11 10.68
12734 2017_06_12 15:10:02 302 10 0 9.205 0.1 0.5564,0.4160 1808 -8.24E-004 592.1 85.8 737.0 89.1 13.81 0.11 10.70
12735 2017_06_12 15:10:02 323 10 0 9.209 0.2 0.5568,0.4164 1807 -6.82E-004 592.0 86.1 737.1 89.1 13.81 0.11 9.26
12736 2017_06_12 15:10:02 343 10 0 9.213 0.1 0.5567,0.4164 1807 -7.03E-004 592.0 86.1 737.0 89.1 13.81 0.11 9.92
12737 2017_06_12 15:10:02 363 10 0 9.211 0.1 0.5568,0.4164 1807 -6.86E-004 592.0 86.1 753.6 89.1 13.81 0.11 10.69
12738 2017_06_12 15:10:02 383 10 0 9.204 0.2 0.5568,0.4164 1807 -6.79E-004 592.0 86.1 737.1 89.1 13.81 0.11 8.18
12739 2017_06_12 15:10:02 404 10 0 9.213 0.1 0.5568,0.4164 1807 -6.89E-004 592.0 86.1 737.1 89.1 13.81 0.11 10.68
12740 2017_06_12 15:10:02 429 10 0 9.212 0.1 0.5568,0.4164 1807 -6.84E-004 592.0 86.1 737.1 89.1 13.81 0.11 12.63
12741 2017_06_12 15:10:02 450 10 0 9.205 0.2 0.5568,0.4164 1807 -6.84E-004 592.0 86.1 737.1 89.1 13.81 0.11 7.72
12742 2017_06_12 15:10:02 468 10 0 9.236 0.2 0.5568,0.4164 1807 -6.85E-004 592.0 86.1 737.1 89.1 13.81 0.11 7.29
12743 2017_06_12 15:10:02 487 10 0 9.213 0.1 0.5568,0.4164 1807 -6.87E-004 592.0 86.1 737.1 89.1 13.81 0.11 10.68
12744 2017_06_12 15:10:02 506 10 0 9.219 0.2 0.5568,0.4164 1807 -6.92E-004 592.0 86.1 737.1 89.1 13.81 0.11 8.17
12745 2017_06_12 15:10:02 524 10 0 9.223 0.1 0.5568,0.4164 1807 -6.91E-004 592.0 86.1 737.1 89.1 13.81 0.11 9.91
12746 2017_06_12 15:10:02 543 10 0 9.209 0.1 0.5568,0.4164 1807 -6.89E-004 592.0 86.1 737.1 89.1 13.81 0.11 10.69
12747 2017_06_12 15:10:02 562 10 0 9.196 0.1 0.5567,0.4169 1810 5.73E-004 592.0 86.2 737.1 87.2 13.76 0.11 10.66
12748 2017_06_12 15:10:02 581 10 0 9.216 0.1 0.5569,0.4165 1807 -6.48E-004 592.0 86.2 737.1 88.7 13.80 0.11 11.56
12749 2017_06_12 15:10:02 601 10 0 9.196 0.1 0.5569,0.4165 1807 -6.44E-004 592.0 86.2 737.1 88.7 13.79 0.11 10.69
12750 2017_06_12 15:10:02 621 10 0 9.224 0.2 0.5569,0.4165 1806 6.63E-004 592.0 86.2 737.1 88.6 13.80 0.11 9.24
12751 2017_06_12 15:10:02 640 10 0 9.219 0.1 0.5569,0.4164 1806 -6.73E-004 592.0 86.2 737.1 88.9 13.80 0.11 11.56
12752 2017_06_12 15:10:02 660 10 0 9.210 0.1 0.5568,0.4164 1807 -6.77E-004 592.0 86.1 737.1 88.9 13.81 0.11 12.63
12753 2017_06_12 15:10:02 679 10 0 9.236 0.1 0.5568,0.4165 1807 6.71E-004 592.0 86.1 737.1 88.8 13.81 0.11 12.59
12754 2017_06_12 15:10:02 698 10 0 9.214 0.2 0.5568,0.4164 1807 -6.75E-004 592.0 86.1 737.1 88.8 13.81 0.11 7.71
12755 2017_06_12 15:10:02 717 10 0 9.216 0.1 0.5568,0.4164 1807 -6.77E-004 592.0 86.1 737.1 88.8 13.81 0.11 11.57
12756 2017_06_12 15:10:02 737 10 0 9.216 0.2 0.5568,0.4164 1807 -6.76E-004 592.0 86.1 737.1 88.8 13.81 0.11 9.25
12757 2017_06_12 15:10:02 757 10 0 9.211 0.2 0.5568,0.4165 1807 6.71E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.31
12758 2017_06_12 15:10:02 777 10 0 9.219 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 737.1 88.8 13.81 0.11 9.25
12759 2017_06_12 15:10:02 797 10 0 9.211 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 737.1 88.7 13.81 0.11 8.68
12760 2017_06_12 15:10:02 816 10 0 9.230 0.1 0.5567,0.4165 1808 -6.71E-004 592.0 86.1 737.1 88.8 13.81 0.11 10.66
12761 2017_06_12 15:10:02 835 10 0 9.197 0.1 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 737.1 88.7 13.81 0.11 11.59
12762 2017_06_12 15:10:02 859 10 0 9.206 0.2 0.5567,0.4165 1808 -6.72E-004 592.0 86.1 737.1 88.8 13.81 0.11 8.17
12763 2017_06_12 15:10:02 882 10 0 9.225 0.1 0.5568,0.4165 1807 6.69E-004 592.0 86.1 737.1 88.7 13.81 0.11 10.67
12764 2017_06_12 15:10:02 906 10 0 9.213 0.1 0.5568,0.4165 1807 6.65E-004 592.0 86.1 737.1 88.7 13.80 0.11 10.68
12765 2017_06_12 15:10:02 930 10 0 9.212 0.1 0.5568,0.4165 1807 6.65E-004 592.0 86.1 737.1 88.8 13.80 0.11 9.92
12766 2017_06_12 15:10:02 955 10 0 9.211 0.2 0.5568,0.4165 1808 -6.62E-004 592.0 86.1 737.1 88.8 13.80 0.11 6.94
12767 2017_06_12 15:10:02 977 10 0 9.213 0.2 0.5568,0.4165 1808 -6.63E-004 592.0 86.1 737.1 88.8 13.80 0.11 6.31
12768 2017_06_12 15:10:02 999 10 0 9.198 0.1 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 737.1 88.8 13.80 0.11 9.93
12769 2017_06_12 15:10:03 019 10 0 9.207 0.1 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 737.1 88.8 13.80 0.11 12.63
12770 2017_06_12 15:10:03 039 10 0 9.208 0.1 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 737.1 88.8 13.80 0.11 15.43
12771 2017_06_12 15:10:03 057 10 0 9.215 0.2 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 737.1 88.8 13.80 0.11 9.25
12772 2017_06_12 15:10:03 077 10 0 9.220 0.1 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 737.1 88.8 13.80 0.11 11.56
12773 2017_06_12 15:10:03 096 10 0 9.213 0.2 0.5567,0.4165 1808 -6.65E-004 592.0 86.1 737.1 88.8 13.80 0.11 8.68
12774 2017_06_12 15:10:03 114 10 0 9.233 0.2 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 737.1 88.8 13.80 0.11 8.66
12775 2017_06_12 15:10:03 133 10 0 9.240 0.2 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.59
12776 2017_06_12 15:10:03 152 10 0 9.213 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 737.1 88.8 13.81 0.11 7.71
12777 2017_06_12 15:10:03 171 10 0 9.217 0.2 0.5567,0.4165 1808 -6.68E-004 592.0 86.1 737.1 88.8 13.81 0.11 7.30
12778 2017_06_12 15:10:03 190 10 0 9.216 0.2 0.5570,0.4167 1807 5.94E-004 592.0 86.3 737.1 88.8 13.81 0.11 7.31
12779 2017_06_12 15:10:03 209 10 0 9.214 0.2 0.5566,0.4164 1808 -7.03E-004 592.0 86.0 737.1 88.8 13.81 0.11 7.31
12780 2017_06_12 15:10:03 228 10 0 9.218 0.2 0.5566,0.4164 1808 -6.91E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.94
12781 2017_06_12 15:10:03 248 10 0 9.213 0.2 0.5567,0.4165 1808 -6.80E-004 592.0 86.1 737.1 88.8 13.81 0.11 7.31
12782 2017_06_12 15:10:03 267 10 0 9.237 0.2 0.5567,0.4165 1808 -6.74E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.92
12783 2017_06_12 15:10:03 289 10 0 9.213 0.1 0.5567,0.4165 1808 -6.69E-004 592.0 86.1 737.1 88.8 13.81 0.11 9.92
12784 2017_06_12 15:10:03 311 10 0 9.207 0.2 0.5567,0.4165 1808 -6.70E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.95
12785 2017_06_12 15:10:03 333 10 0 9.212 0.2 0.5567,0.4165 1808 -6.68E-004 592.0 86.1 737.1 88.8 13.81 0.11 8.17
12786 2017_06_12 15:10:03 355 10 0 9.213 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.94
12787 2017_06_12 15:10:03 377 10 0 9.231 0.2 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 737.1 88.8 13.81 0.11 6.93
12788 2017_06_12 15:10:03 399 10 0 9.231 0.1 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 737.1 88.8 13.81 0.11 13.86
12789 2017_06_12 15:10:03 421 10 0 9.208 0.1 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 737.1 88.8 13.81 0.11 9.93
12790 2017_06_12 15:10:03 444 10 0 9.219 0.2 0.5572,0.4162 1803 -7.01E-004 592.1 86.2 737.1 88.6 13.86 0.11 8.71
12791 2017_06_12 15:10:03 467 10 0 9.205 0.1 0.5571,0.4163 1805 -6.86E-004 592.1 86.2 737.1 88.7 13.84 0.11 11.61
12792 2017_06_12 15:10:03 489 10 0 9.212 0.2 0.5569,0.4164 1806 6.76E-004 592.0 86.1 737.1 88.7 13.83 0.11 8.70
12793 2017_06_12 15:10:03 513 10 0 9.213 0.2 0.5569,0.4164 1807 -6.75E-004 592.0 86.1 737.1 88.8 13.83 0.11 7.32
12794 2017_06_12 15:10:03 533 10 0 9.214 0.2 0.5568,0.4165 1807 -6.68E-004 592.0 86.1 737.1 88.8 13.82 0.11 7.32
12795 2017_06_12 15:10:03 552 10 0 9.211 0.2 0.5568,0.4165 1807 -6.67E-004 592.0 86.1 735.4 88.8 13.82 0.11 6.32
12796 2017_06_12 15:10:03 571 10 0 9.212 0.2 0.5568,0.4165 1808 -6.66E-004 592.0 86.1 735.4 88.8 13.82 0.11 7.32
12797 2017_06_12 15:10:03 590 10 0 9.222 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.5 88.8 13.82 0.11 7.71
12798 2017_06_12 15:10:03 608 10 0 9.216 0.2 0.5567,0.4165 1808 -6.69E-004 592.0 86.1 735.5 88.8 13.82 0.11 6.95
12799 2017_06_12 15:10:03 627 10 0 9.232 0.2 0.5567,0.4165 1808 -6.70E-004 592.0 86.1 735.5 88.8 13.82 0.11 7.70
12800 2017_06_12 15:10:03 646 10 0 9.243 0.2 0.5567,0.4165 1808 -6.73E-004 592.0 86.1 735.5 88.8 13.82 0.11 8.15
12801 2017_06_12 15:10:03 665 10 0 9.213 0.1 0.5567,0.4165 1808 -6.72E-004 592.0 86.1 735.5 88.8 13.82 0.11 9.93
12802 2017_06_12 15:10:03 684 10 0 9.230 0.1 0.5567,0.4165 1808 -6.73E-004 592.0 86.1 735.5 88.8 13.82 0.11 12.61
12803 2017_06_12 15:10:03 703 10 0 9.214 0.1 0.5567,0.4165 1808 -6.69E-004 592.0 86.1 735.5 88.8 13.82 0.11 12.63
12804 2017_06_12 15:10:03 722 10 0 9.212 0.2 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 735.5 88.8 13.81 0.11 9.26
12805 2017_06_12 15:10:03 744 10 0 9.216 0.1 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.5 88.8 13.82 0.11 10.69
12806 2017_06_12 15:10:03 768 10 0 9.212 0.2 0.5567,0.4165 1808 -6.68E-004 592.0 86.1 735.5 88.8 13.82 0.11 8.69
