记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
347 2017_06_08 15:58:17 236 4 0 2.918 0.3 0.4671,0.3924 2511 -1.04E-002 590.4 52.0 612.3 76.5 29.22 0.00 31.09
348 2017_06_08 15:58:17 260 4 0 2.918 0.3 0.4672,0.3925 2511 -1.04E-002 590.4 52.0 612.3 76.5 29.22 0.00 38.55
349 2017_06_08 15:58:17 284 4 0 2.910 0.1 0.4673,0.3925 2510 -1.04E-002 590.4 52.1 612.3 76.5 29.22 0.00 69.03
350 2017_06_08 15:58:17 308 4 0 2.917 0.2 0.4673,0.3926 2510 -1.04E-002 590.4 52.1 612.3 76.5 29.21 0.00 56.71
351 2017_06_08 15:58:17 331 4 0 2.909 0.2 0.4673,0.3925 2510 -1.04E-002 590.4 52.0 612.3 76.5 29.21 0.00 46.03
352 2017_06_08 15:58:17 355 4 0 2.913 0.3 0.4672,0.3924 2510 -1.05E-002 590.4 52.0 612.3 76.5 29.21 0.00 33.29
353 2017_06_08 15:58:17 381 4 0 2.919 0.3 0.4676,0.3928 2509 -1.03E-002 590.3 52.2 612.3 76.4 29.21 0.00 34.40
354 2017_06_08 15:58:17 408 4 0 2.907 0.1 0.4673,0.3925 2510 -1.04E-002 590.4 52.0 612.3 76.5 29.21 0.00 74.41
355 2017_06_08 15:58:17 438 4 0 2.910 0.2 0.4676,0.3927 2508 -1.03E-002 590.4 52.2 612.3 76.5 29.21 0.00 42.01
356 2017_06_08 15:58:17 464 4 0 2.911 0.2 0.4677,0.3930 2508 -1.03E-002 590.3 52.3 612.3 75.5 29.31 0.00 42.14
357 2017_06_08 15:58:17 491 4 0 2.907 0.2 0.4675,0.3927 2508 -1.04E-002 590.4 52.2 612.3 76.3 29.23 0.00 56.91
358 2017_06_08 15:58:17 517 4 0 2.919 0.3 0.4678,0.3930 2507 -1.03E-002 590.3 52.3 612.3 76.3 29.22 0.00 33.23
359 2017_06_08 15:58:17 542 4 0 2.919 0.2 0.4677,0.3928 2507 -1.03E-002 590.3 52.2 612.3 76.4 29.22 0.00 40.14
360 2017_06_08 15:58:17 565 4 0 2.904 0.1 0.4675,0.3927 2508 -1.04E-002 590.4 52.1 612.3 76.4 29.22 0.00 69.18
361 2017_06_08 15:58:17 589 4 0 2.924 0.2 0.4676,0.3927 2508 -1.04E-002 590.4 52.2 612.3 76.4 29.22 0.00 53.42
362 2017_06_08 15:58:17 612 4 0 2.910 0.2 0.4677,0.3928 2507 -1.03E-002 590.4 52.2 612.3 76.4 29.21 0.00 42.02
363 2017_06_08 15:58:17 636 4 0 2.914 0.3 0.4676,0.3927 2507 -1.03E-002 590.4 52.2 612.3 76.4 29.21 0.00 30.15
364 2017_06_08 15:58:17 659 4 0 2.910 0.3 0.4677,0.3928 2507 -1.03E-002 590.4 52.2 612.3 76.4 29.21 0.00 34.51
365 2017_06_08 15:58:17 684 4 0 2.917 0.2 0.4677,0.3924 2504 -1.05E-002 590.4 52.1 612.3 76.4 29.19 0.00 53.50
366 2017_06_08 15:58:17 706 4 0 2.911 0.2 0.4678,0.3927 2505 -1.04E-002 590.4 52.2 612.3 76.4 29.20 0.00 60.33
367 2017_06_08 15:58:17 731 4 0 2.906 0.2 0.4676,0.3927 2508 -1.04E-002 590.4 52.2 612.3 76.5 29.22 0.00 44.00
368 2017_06_08 15:58:17 754 4 0 2.916 0.3 0.4679,0.3929 2506 -1.03E-002 590.3 52.3 612.3 76.5 29.21 0.00 30.13
369 2017_06_08 15:58:17 778 4 0 2.920 0.3 0.4681,0.3930 2503 -1.03E-002 590.4 52.4 612.3 77.1 29.17 0.00 33.15
370 2017_06_08 15:58:17 802 4 0 2.924 0.2 0.4679,0.3928 2504 -1.03E-002 590.4 52.3 612.3 76.9 29.18 0.00 40.02
371 2017_06_08 15:58:17 825 4 0 2.910 0.2 0.4680,0.3929 2504 -1.03E-002 590.4 52.4 612.3 76.9 29.18 0.00 56.76
372 2017_06_08 15:58:17 849 4 0 2.909 0.2 0.4682,0.3926 2498 -1.04E-002 590.5 52.3 612.3 76.7 29.13 0.00 60.23
373 2017_06_08 15:58:17 875 4 0 2.916 0.3 0.4680,0.3928 2503 -1.03E-002 590.4 52.3 612.3 76.7 29.17 0.00 37.03
374 2017_06_08 15:58:17 902 4 0 2.905 0.3 0.4681,0.3928 2502 -1.04E-002 590.4 52.4 612.3 76.7 29.17 0.00 31.17
375 2017_06_08 15:58:17 928 4 0 2.914 0.1 0.4682,0.3929 2501 -1.03E-002 590.4 52.4 612.3 76.7 29.17 0.00 80.27
376 2017_06_08 15:58:17 955 4 0 2.909 0.2 0.4680,0.3926 2502 -1.04E-002 590.4 52.3 612.3 76.7 29.17 0.00 40.21
377 2017_06_08 15:58:17 985 4 0 2.917 0.3 0.4680,0.3926 2502 -1.04E-002 590.4 52.3 612.3 76.7 29.17 0.00 33.18
378 2017_06_08 15:58:18 017 4 0 2.910 0.2 0.4681,0.3928 2501 -1.04E-002 590.4 52.4 612.3 76.6 29.16 0.00 56.74
379 2017_06_08 15:58:18 044 4 0 2.908 0.3 0.4679,0.3926 2502 -1.04E-002 590.4 52.2 612.3 76.7 29.17 0.00 37.12
380 2017_06_08 15:58:18 072 4 0 2.907 0.1 0.4680,0.3927 2502 -1.04E-002 590.4 52.3 612.3 76.6 29.17 0.00 68.96
381 2017_06_08 15:58:18 098 4 0 2.904 0.3 0.4680,0.3927 2502 -1.04E-002 590.4 52.3 612.3 77.0 29.12 0.00 30.15
382 2017_06_08 15:58:18 126 4 0 2.913 0.2 0.4679,0.3926 2502 -1.04E-002 590.4 52.3 612.3 76.9 29.14 0.00 48.13
383 2017_06_08 15:58:18 154 4 0 2.911 0.2 0.4679,0.3926 2503 -1.04E-002 590.4 52.2 612.3 76.8 29.15 0.00 48.19
384 2017_06_08 15:58:18 180 4 0 2.905 0.3 0.4683,0.3930 2501 -1.03E-002 590.4 52.5 612.4 76.7 29.15 0.00 31.15
385 2017_06_08 15:58:18 205 4 0 2.915 0.2 0.4681,0.3927 2502 -1.04E-002 590.4 52.3 612.3 76.7 29.16 0.00 53.48
386 2017_06_08 15:58:18 229 4 0 2.913 0.2 0.4680,0.3927 2502 -1.04E-002 590.4 52.3 612.3 76.6 29.17 0.00 60.23
387 2017_06_08 15:58:18 253 4 0 2.907 0.2 0.4681,0.3927 2501 -1.04E-002 590.4 52.3 612.3 76.6 29.17 0.00 40.24
388 2017_06_08 15:58:18 276 4 0 2.923 0.3 0.4681,0.3928 2501 -1.04E-002 590.4 52.4 612.3 76.6 29.17 0.00 30.02
389 2017_06_08 15:58:18 300 4 0 2.917 0.3 0.4681,0.3928 2501 -1.04E-002 590.4 52.4 612.3 76.5 29.18 0.00 34.38
390 2017_06_08 15:58:18 325 4 0 2.911 0.2 0.4681,0.3928 2501 -1.04E-002 590.4 52.3 612.3 76.5 29.18 0.00 43.85
391 2017_06_08 15:58:18 352 4 0 2.924 0.2 0.4680,0.3926 2501 -1.04E-002 590.4 52.3 612.3 76.5 29.18 0.00 50.56
392 2017_06_08 15:58:18 379 4 0 2.916 0.3 0.4679,0.3925 2501 -1.05E-002 590.4 52.2 612.3 76.5 29.19 0.00 32.11
393 2017_06_08 15:58:18 406 4 0 2.904 0.2 0.4683,0.3930 2500 -1.03E-002 590.4 52.5 612.3 76.4 29.19 0.00 46.06
394 2017_06_08 15:58:18 434 4 0 2.917 0.2 0.4681,0.3927 2501 -1.04E-002 590.4 52.3 612.3 76.5 29.19 0.00 53.51
395 2017_06_08 15:58:18 461 4 0 2.920 0.3 0.4681,0.3926 2501 -1.04E-002 590.4 52.3 612.3 76.5 29.18 0.00 32.06
396 2017_06_08 15:58:18 487 4 0 2.908 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.3 76.5 29.18 0.00 56.80
397 2017_06_08 15:58:18 516 4 0 2.916 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.3 76.5 29.18 0.00 48.15
398 2017_06_08 15:58:18 546 4 0 2.904 0.3 0.4682,0.3928 2500 -1.04E-002 590.4 52.4 612.4 76.5 29.18 0.00 34.53
399 2017_06_08 15:58:18 576 4 0 2.904 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 50.89
400 2017_06_08 15:58:18 601 4 0 2.907 0.3 0.4683,0.3929 2500 -1.03E-002 590.4 52.4 612.4 76.5 29.18 0.00 35.78
401 2017_06_08 15:58:18 624 4 0 2.917 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 45.85
402 2017_06_08 15:58:18 647 4 0 2.906 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 64.43
403 2017_06_08 15:58:18 671 4 0 2.910 0.2 0.4684,0.3930 2499 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 56.77
404 2017_06_08 15:58:18 694 4 0 2.915 0.3 0.4684,0.3929 2499 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 37.05
405 2017_06_08 15:58:18 718 4 0 2.912 0.3 0.4684,0.3929 2499 -1.03E-002 590.4 52.5 612.4 76.4 29.18 0.00 31.11
406 2017_06_08 15:58:18 742 4 0 2.925 0.3 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 38.41
407 2017_06_08 15:58:18 765 4 0 2.921 0.2 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 60.09
408 2017_06_08 15:58:18 790 4 0 2.907 0.1 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 80.50
409 2017_06_08 15:58:18 815 4 0 2.912 0.2 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 41.93
410 2017_06_08 15:58:18 842 4 0 2.905 0.3 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 32.23
411 2017_06_08 15:58:18 868 4 0 2.905 0.2 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 60.42
412 2017_06_08 15:58:18 895 4 0 2.920 0.2 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 43.73
413 2017_06_08 15:58:18 921 4 0 2.912 0.3 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 31.11
414 2017_06_08 15:58:18 948 4 0 2.921 0.2 0.4685,0.3930 2497 -1.03E-002 590.4 52.6 612.4 76.5 29.18 0.00 53.41
415 2017_06_08 15:58:18 973 4 0 2.910 0.2 0.4684,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 50.78
416 2017_06_08 15:58:19 000 4 0 2.920 0.3 0.4685,0.3929 2498 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 32.05
417 2017_06_08 15:58:19 027 4 0 2.907 0.2 0.4685,0.3929 2497 -1.03E-002 590.4 52.5 612.4 76.5 29.17 0.00 53.65
418 2017_06_08 15:58:19 056 4 0 2.915 0.2 0.4683,0.3927 2498 -1.04E-002 590.4 52.4 612.4 76.5 29.18 0.00 50.70
419 2017_06_08 15:58:19 084 4 0 2.910 0.3 0.4685,0.3929 2497 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 35.74
420 2017_06_08 15:58:19 119 4 0 2.913 0.3 0.4685,0.3929 2497 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 32.13
421 2017_06_08 15:58:19 149 4 0 2.919 0.2 0.4685,0.3929 2497 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 50.64
422 2017_06_08 15:58:19 178 4 0 2.905 0.2 0.4686,0.3929 2496 -1.03E-002 590.4 52.5 612.4 76.5 29.18 0.00 43.94
423 2017_06_08 15:58:19 208 4 0 2.917 0.2 0.4687,0.3928 2493 -1.04E-002 590.5 52.5 612.4 76.4 29.15 0.00 41.81
424 2017_06_08 15:58:19 235 4 0 2.906 0.2 0.4686,0.3928 2495 -1.04E-002 590.4 52.5 612.4 76.5 29.16 0.00 53.66
425 2017_06_08 15:58:19 259 4 0 2.916 0.3 0.4687,0.3930 2494 -1.03E-002 590.4 52.6 612.4 76.4 29.16 0.00 31.05
426 2017_06_08 15:58:19 282 4 0 2.910 0.3 0.4686,0.3929 2495 -1.04E-002 590.4 52.5 612.4 76.5 29.17 0.00 37.11
427 2017_06_08 15:58:19 305 4 0 2.915 0.2 0.4687,0.3929 2495 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 60.18
428 2017_06_08 15:58:19 329 4 0 2.921 0.2 0.4688,0.3930 2494 -1.03E-002 590.4 52.6 612.4 76.4 29.17 0.00 64.06
429 2017_06_08 15:58:19 357 4 0 2.918 0.2 0.4687,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 45.81
430 2017_06_08 15:58:19 386 4 0 2.916 0.3 0.4687,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 38.51
431 2017_06_08 15:58:19 410 4 0 2.910 0.2 0.4687,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 56.74
432 2017_06_08 15:58:19 434 4 0 2.907 0.3 0.4687,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 35.76
433 2017_06_08 15:58:19 458 4 0 2.907 0.3 0.4686,0.3928 2495 -1.04E-002 590.4 52.5 612.4 76.5 29.17 0.00 32.19
434 2017_06_08 15:58:19 481 4 0 2.908 0.3 0.4688,0.3930 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 37.13
435 2017_06_08 15:58:19 504 4 0 2.921 0.2 0.4688,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 56.53
436 2017_06_08 15:58:19 529 4 0 2.905 0.1 0.4688,0.3929 2494 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 69.02
437 2017_06_08 15:58:19 552 4 0 2.911 0.2 0.4687,0.3929 2493 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 48.22
438 2017_06_08 15:58:19 576 4 0 2.916 0.3 0.4686,0.3928 2494 -1.04E-002 590.4 52.5 612.4 76.5 29.17 0.00 31.06
439 2017_06_08 15:58:19 600 4 0 2.907 0.3 0.4688,0.3929 2493 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 33.30
440 2017_06_08 15:58:19 625 4 0 2.917 0.2 0.4687,0.3928 2493 -1.04E-002 590.5 52.5 612.4 76.5 29.17 0.00 56.63
441 2017_06_08 15:58:19 651 4 0 2.909 0.2 0.4687,0.3928 2493 -1.04E-002 590.4 52.6 612.4 76.5 29.17 0.00 64.35
442 2017_06_08 15:58:19 679 4 0 2.906 0.3 0.4688,0.3929 2493 -1.03E-002 590.4 52.6 612.4 76.5 29.17 0.00 33.32
443 2017_06_08 15:58:19 710 4 0 2.918 0.2 0.4688,0.3929 2493 -1.04E-002 590.4 52.6 612.4 76.5 29.17 0.00 48.11
444 2017_06_08 15:58:19 736 4 0 2.911 0.2 0.4689,0.3928 2491 -1.04E-002 590.5 52.6 612.4 76.4 29.15 0.00 41.90
445 2017_06_08 15:58:19 763 4 0 2.917 0.3 0.4689,0.3928 2491 -1.04E-002 590.5 52.6 612.4 76.5 29.16 0.00 37.00
446 2017_06_08 15:58:19 787 4 0 2.923 0.1 0.4689,0.3928 2491 -1.04E-002 590.5 52.6 612.4 76.5 29.16 0.00 68.59
447 2017_06_08 15:58:19 810 4 0 2.912 0.2 0.4689,0.3929 2491 -1.04E-002 590.4 52.6 612.4 76.5 29.16 0.00 56.70
448 2017_06_08 15:58:19 835 4 0 2.917 0.3 0.4689,0.3929 2491 -1.04E-002 590.4 52.6 612.5 76.5 29.16 0.00 35.63
449 2017_06_08 15:58:19 858 4 0 2.916 0.3 0.4689,0.3929 2491 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 30.08
450 2017_06_08 15:58:19 882 4 0 2.910 0.3 0.4689,0.3929 2491 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 38.59
451 2017_06_08 15:58:19 904 4 0 2.907 0.2 0.4690,0.3929 2490 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 56.79
452 2017_06_08 15:58:19 929 4 0 2.918 0.2 0.4692,0.3932 2490 -1.03E-002 590.4 52.8 612.4 76.5 29.16 0.00 60.11
453 2017_06_08 15:58:19 952 4 0 2.910 0.2 0.4689,0.3928 2490 -1.04E-002 590.5 52.6 612.4 76.5 29.16 0.00 50.76
454 2017_06_08 15:58:19 976 4 0 2.909 0.3 0.4690,0.3929 2490 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 32.16
455 2017_06_08 15:58:19 999 4 0 2.909 0.3 0.4690,0.3929 2490 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 31.12
456 2017_06_08 15:58:20 022 4 0 2.917 0.3 0.4690,0.3929 2490 -1.04E-002 590.5 52.6 612.5 76.5 29.16 0.00 34.37
457 2017_06_08 15:58:20 045 4 0 2.907 0.2 0.4692,0.3928 2486 -1.04E-002 590.5 52.7 612.5 76.4 29.13 0.00 64.31
458 2017_06_08 15:58:20 068 4 0 2.914 0.1 0.4693,0.3930 2487 -1.03E-002 590.5 52.8 612.5 76.4 29.14 0.00 68.74
459 2017_06_08 15:58:20 092 4 0 2.909 0.2 0.4693,0.3930 2487 -1.03E-002 590.4 52.8 612.5 76.4 29.15 0.00 48.21
460 2017_06_08 15:58:20 116 4 0 2.920 0.3 0.4694,0.3925 2481 -1.05E-002 590.6 52.7 612.5 76.3 29.09 0.00 30.93
461 2017_06_08 15:58:20 145 4 0 2.907 0.3 0.4692,0.3925 2485 -1.05E-002 590.6 52.6 612.5 76.4 29.11 0.00 33.24
462 2017_06_08 15:58:20 174 4 0 2.907 0.2 0.4694,0.3924 2481 -1.06E-002 590.6 52.6 612.5 76.3 29.09 0.00 60.19
463 2017_06_08 15:58:20 203 4 0 2.909 0.3 0.4693,0.3925 2483 -1.05E-002 590.6 52.6 612.5 76.4 29.10 0.00 31.06
464 2017_06_08 15:58:20 233 4 0 2.913 0.1 0.4693,0.3925 2484 -1.05E-002 590.6 52.6 612.5 76.4 29.11 0.00 80.13
465 2017_06_08 15:58:20 259 4 0 2.904 0.3 0.4693,0.3926 2483 -1.05E-002 590.6 52.7 612.5 76.4 29.11 0.00 29.23
466 2017_06_08 15:58:20 284 4 0 2.906 0.2 0.4693,0.3926 2484 -1.05E-002 590.6 52.6 612.5 76.4 29.11 0.00 41.92
467 2017_06_08 15:58:20 308 4 0 2.901 0.2 0.4694,0.3927 2483 -1.04E-002 590.5 52.7 612.5 76.4 29.11 0.00 56.80
468 2017_06_08 15:58:20 331 4 0 2.924 0.2 0.4693,0.3927 2484 -1.04E-002 590.5 52.7 612.5 76.4 29.12 0.00 53.25
469 2017_06_08 15:58:20 356 4 0 2.914 0.2 0.4695,0.3928 2483 -1.04E-002 590.5 52.8 612.5 76.4 29.11 0.00 40.05
470 2017_06_08 15:58:20 379 4 0 2.905 0.3 0.4692,0.3925 2485 -1.05E-002 590.5 52.6 612.5 76.4 29.12 0.00 32.15
471 2017_06_08 15:58:20 403 4 0 2.921 0.2 0.4694,0.3928 2484 -1.04E-002 590.5 52.8 612.4 76.4 29.12 0.00 39.97
472 2017_06_08 15:58:20 427 4 0 2.905 0.1 0.4693,0.3926 2484 -1.05E-002 590.5 52.7 612.4 76.4 29.11 0.00 107.17
473 2017_06_08 15:58:20 452 4 0 2.912 0.2 0.4693,0.3927 2484 -1.05E-002 590.5 52.7 612.5 76.4 29.11 0.00 45.81
474 2017_06_08 15:58:20 478 4 0 2.903 0.3 0.4694,0.3927 2483 -1.04E-002 590.5 52.7 612.5 76.4 29.11 0.00 33.27
475 2017_06_08 15:58:20 503 4 0 2.922 0.3 0.4695,0.3928 2483 -1.04E-002 590.5 52.8 612.5 76.4 29.11 0.00 34.24
476 2017_06_08 15:58:20 529 4 0 2.907 0.1 0.4694,0.3927 2483 -1.05E-002 590.5 52.7 612.5 76.4 29.11 0.00 68.81
477 2017_06_08 15:58:20 556 4 0 2.912 0.2 0.4694,0.3927 2483 -1.05E-002 590.5 52.7 612.5 76.4 29.11 0.00 40.08
478 2017_06_08 15:58:20 581 4 0 2.908 0.3 0.4695,0.3925 2481 -1.05E-002 590.6 52.7 612.5 77.0 29.07 0.00 29.15
479 2017_06_08 15:58:20 607 4 0 2.903 0.2 0.4695,0.3926 2482 -1.05E-002 590.6 52.7 612.5 76.8 29.08 0.00 50.74
480 2017_06_08 15:58:20 636 4 0 2.917 0.2 0.4696,0.3928 2481 -1.04E-002 590.5 52.8 612.5 76.7 29.08 0.00 56.43
481 2017_06_08 15:58:20 666 4 0 2.913 0.3 0.4698,0.3927 2478 -1.05E-002 590.6 52.9 612.5 76.6 29.06 0.00 31.99
482 2017_06_08 15:58:20 695 4 0 2.916 0.2 0.4696,0.3928 2482 -1.04E-002 590.5 52.8 612.5 76.7 29.09 0.00 60.00
483 2017_06_08 15:58:20 725 4 0 2.919 0.3 0.4696,0.3928 2481 -1.04E-002 590.5 52.8 612.5 76.7 29.09 0.00 30.93
484 2017_06_08 15:58:20 753 4 0 2.903 0.1 0.4698,0.3925 2477 -1.05E-002 590.6 52.8 612.5 76.5 29.05 0.00 68.79
485 2017_06_08 15:58:20 787 4 0 2.914 0.2 0.4695,0.3926 2480 -1.05E-002 590.6 52.7 612.5 76.6 29.08 0.00 64.01
486 2017_06_08 15:58:20 811 4 0 2.918 0.1 0.4696,0.3927 2480 -1.05E-002 590.6 52.8 612.5 76.6 29.08 0.00 73.76
487 2017_06_08 15:58:20 838 4 0 2.920 0.3 0.4698,0.3929 2479 -1.04E-002 590.5 52.9 612.5 76.6 29.07 0.00 29.94
488 2017_06_08 15:58:20 863 4 0 2.907 0.3 0.4697,0.3926 2479 -1.05E-002 590.6 52.8 614.1 76.5 29.07 0.00 35.64
489 2017_06_08 15:58:20 886 4 0 2.910 0.2 0.4694,0.3924 2481 -1.06E-002 590.6 52.6 614.1 76.6 29.08 0.00 53.43
490 2017_06_08 15:58:20 909 4 0 2.916 0.2 0.4696,0.3925 2480 -1.05E-002 590.6 52.7 612.5 76.5 29.08 0.00 63.97
491 2017_06_08 15:58:20 933 4 0 2.910 0.2 0.4696,0.3926 2479 -1.05E-002 590.6 52.8 614.1 76.5 29.07 0.00 43.71
492 2017_06_08 15:58:20 957 4 0 2.914 0.3 0.4697,0.3926 2479 -1.05E-002 590.6 52.8 614.1 76.5 29.07 0.00 30.96
493 2017_06_08 15:58:20 983 4 0 2.915 0.3 0.4698,0.3927 2478 -1.05E-002 590.6 52.9 614.2 76.5 29.07 0.00 34.27
494 2017_06_08 15:58:21 012 4 0 2.906 0.1 0.4699,0.3922 2473 -1.07E-002 590.7 52.7 614.2 76.4 29.02 0.00 73.91
495 2017_06_08 15:58:21 042 4 0 2.913 0.3 0.4699,0.3924 2474 -1.06E-002 590.6 52.8 614.2 76.4 29.03 0.00 35.52
496 2017_06_08 15:58:21 072 4 0 2.915 0.2 0.4699,0.3926 2476 -1.05E-002 590.6 52.8 614.2 76.4 29.04 0.00 63.91
497 2017_06_08 15:58:21 100 4 0 2.915 0.3 0.4697,0.3925 2477 -1.06E-002 590.6 52.8 614.1 76.4 29.05 0.00 33.07
498 2017_06_08 15:58:21 128 4 0 2.905 0.2 0.4698,0.3926 2476 -1.05E-002 590.6 52.8 614.1 76.4 29.05 0.00 45.82
499 2017_06_08 15:58:21 152 4 0 2.908 0.2 0.4698,0.3925 2476 -1.05E-002 590.6 52.8 614.2 76.4 29.05 0.00 56.54
500 2017_06_08 15:58:21 176 4 0 2.913 0.3 0.4699,0.3927 2476 -1.05E-002 590.6 52.9 614.2 76.4 29.05 0.00 31.98
501 2017_06_08 15:58:21 199 4 0 2.905 0.3 0.4695,0.3922 2478 -1.06E-002 590.6 52.6 614.2 76.4 29.06 0.00 34.38
502 2017_06_08 15:58:21 226 4 0 2.913 0.3 0.4697,0.3925 2478 -1.05E-002 590.6 52.8 614.2 76.4 29.00 0.00 38.32
503 2017_06_08 15:58:21 254 4 0 2.910 0.2 0.4697,0.3925 2477 -1.06E-002 590.6 52.8 614.2 76.4 29.06 0.00 60.05
504 2017_06_08 15:58:21 279 4 0 2.908 0.3 0.4698,0.3925 2477 -1.05E-002 590.6 52.8 614.2 76.4 29.05 0.00 32.04
505 2017_06_08 15:58:21 303 4 0 2.924 0.2 0.4699,0.3927 2476 -1.05E-002 590.6 52.9 614.2 76.4 29.05 0.00 41.58
506 2017_06_08 15:58:21 326 4 0 2.918 0.1 0.4702,0.3925 2471 -1.06E-002 590.7 52.9 614.2 76.4 29.00 0.00 68.30
507 2017_06_08 15:58:21 350 4 0 2.916 0.2 0.4699,0.3922 2473 -1.07E-002 590.7 52.7 614.2 76.4 29.00 0.00 59.81
508 2017_06_08 15:58:21 374 4 0 2.911 0.2 0.4696,0.3924 2478 -1.06E-002 590.6 52.7 614.2 76.4 29.06 0.00 43.66
509 2017_06_08 15:58:21 398 4 0 2.918 0.3 0.4701,0.3929 2475 -1.04E-002 590.5 53.0 614.2 76.4 29.04 0.00 31.92
510 2017_06_08 15:58:21 424 4 0 2.916 0.3 0.4699,0.3926 2476 -1.05E-002 590.6 52.9 614.2 76.4 29.04 0.00 38.33
511 2017_06_08 15:58:21 449 4 0 2.909 0.1 0.4701,0.3924 2471 -1.06E-002 590.7 52.8 614.2 76.1 29.00 0.00 68.52
512 2017_06_08 15:58:21 479 4 0 2.914 0.2 0.4701,0.3924 2472 -1.06E-002 590.7 52.8 614.2 76.2 29.01 0.00 47.89
513 2017_06_08 15:58:21 508 4 0 2.913 0.2 0.4703,0.3923 2468 -1.06E-002 590.7 52.9 614.2 76.2 28.97 0.00 41.60
514 2017_06_08 15:58:21 539 4 0 2.910 0.2 0.4702,0.3923 2469 -1.07E-002 590.7 52.8 614.2 76.2 28.98 0.00 50.42
515 2017_06_08 15:58:21 565 4 0 2.907 0.3 0.4702,0.3922 2469 -1.07E-002 590.7 52.8 614.2 76.2 28.98 0.00 35.53
516 2017_06_08 15:58:21 589 4 0 2.910 0.1 0.4701,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.2 28.98 0.00 68.44
517 2017_06_08 15:58:21 614 4 0 2.906 0.2 0.4701,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.2 28.98 0.00 50.51
518 2017_06_08 15:58:21 642 4 0 2.908 0.3 0.4701,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 33.07
519 2017_06_08 15:58:21 667 4 0 2.912 0.2 0.4701,0.3923 2471 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 59.87
520 2017_06_08 15:58:21 692 4 0 2.913 0.1 0.4701,0.3923 2470 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 68.38
521 2017_06_08 15:58:21 717 4 0 2.907 0.3 0.4701,0.3923 2471 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 36.91
522 2017_06_08 15:58:21 741 4 0 2.910 0.3 0.4702,0.3924 2471 -1.06E-002 590.7 52.9 614.2 76.3 28.99 0.00 33.05
523 2017_06_08 15:58:21 766 4 0 2.911 0.2 0.4701,0.3923 2471 -1.06E-002 590.7 52.8 614.2 76.3 28.99 0.00 47.91
524 2017_06_08 15:58:21 791 4 0 2.910 0.2 0.4702,0.3924 2470 -1.06E-002 590.7 52.9 614.2 76.3 28.99 0.00 63.90
