527.0 0.30578 0.82072
528.0 0.31084 0.83448
529.0 0.30981 0.84824
530.0 0.31571 0.86200
531.0 0.31624 0.87258
532.0 0.31829 0.88316
533.0 0.32463 0.89374
534.0 0.32441 0.90432
535.0 0.32949 0.91490
536.0 0.33197 0.92272
537.0 0.33056 0.93054
538.0 0.33446 0.93836
539.0 0.33345 0.94618
540.0 0.34242 0.95400
541.0 0.34194 0.95926
542.0 0.34340 0.96452
543.0 0.34610 0.96978
544.0 0.35386 0.97504
545.0 0.35394 0.98030
546.0 0.35602 0.98324
547.0 0.36083 0.98618
548.0 0.36043 0.98912
549.0 0.36937 0.99206
550.0 0.37059 0.99500
551.0 0.36922 0.99600
552.0 0.37434 0.99700
553.0 0.37526 0.99800
554.0 0.38089 0.99900
555.0 0.38257 1.00000
556.0 0.38016 0.99900
557.0 0.38551 0.99800
558.0 0.39189 0.99700
559.0 0.39103 0.99600
560.0 0.39496 0.99500
561.0 0.40012 0.99172
562.0 0.40775 0.98844
563.0 0.40801 0.98516
564.0 0.41093 0.98188
565.0 0.41198 0.97860
566.0 0.41420 0.97328
567.0 0.41901 0.96796
568.0 0.41911 0.96264
569.0 0.42297 0.95732
570.0 0.42757 0.95200
571.0 0.42731 0.94468
572.0 0.43498 0.93736
573.0 0.43615 0.93004
574.0 0.43713 0.92272
575.0 0.43985 0.91540
576.0 0.44547 0.90632
577.0 0.44299 0.89724
578.0 0.45097 0.88816
579.0 0.44976 0.87908
580.0 0.45559 0.87000
581.0 0.45835 0.85926
582.0 0.45818 0.84852
583.0 0.46332 0.83778
584.0 0.46687 0.82704
585.0 0.47547 0.81630
586.0 0.47275 0.80444
587.0 0.47761 0.79258
588.0 0.47973 0.78072
589.0 0.48531 0.76886
590.0 0.48334 0.75700
591.0 0.49217 0.74458
592.0 0.49177 0.73216
593.0 0.49615 0.71974
594.0 0.49835 0.70732
595.0 0.50252 0.69490
596.0 0.50608 0.68212
597.0 0.50685 0.66934
598.0 0.51003 0.65656
599.0 0.51316 0.64378
600.0 0.51678 0.63100
601.0 0.51650 0.61816
602.0 0.52034 0.60532
603.0 0.52594 0.59248
604.0 0.52701 0.57964
605.0 0.53222 0.56680
606.0 0.53404 0.55404
607.0 0.53506 0.54128
608.0 0.53484 0.52852
609.0 0.54488 0.51576
610.0 0.54637 0.50300
611.0 0.55324 0.49064
612.0 0.54937 0.47828
613.0 0.55090 0.46592
614.0 0.55843 0.45356
615.0 0.55754 0.44120
616.0 0.56367 0.42916
617.0 0.56735 0.41712
618.0 0.57063 0.40508
619.0 0.57098 0.39304
620.0 0.57668 0.38100
621.0 0.58070 0.36900
622.0 0.58001 0.35700
623.0 0.58489 0.34500
624.0 0.58309 0.33300
625.0 0.58681 0.32100
626.0 0.59272 0.30980
627.0 0.59608 0.29860
628.0 0.60060 0.28740
629.0 0.59896 0.27620
630.0 0.59996 0.26500
631.0 0.60724 0.25540
632.0 0.61148 0.24580
633.0 0.61111 0.23620
634.0 0.60908 0.22660
635.0 0.61618 0.21700
636.0 0.62284 0.20860
637.0 0.62648 0.20020
638.0 0.63053 0.19180
639.0 0.63089 0.18340
640.0 0.63187 0.17500
641.0 0.63422 0.16764
642.0 0.64145 0.16028
643.0 0.64684 0.15292
644.0 0.64371 0.14556
645.0 0.64756 0.13820
646.0 0.64609 0.13196
647.0 0.64924 0.12572
648.0 0.65311 0.11948
649.0 0.65992 0.11324
650.0 0.66035 0.10700
651.0 0.66402 0.10192
652.0 0.67028 0.09684
653.0 0.67265 0.09176
654.0 0.67450 0.08668
655.0 0.68053 0.08160
656.0 0.68195 0.07748
657.0 0.68716 0.07336
658.0 0.68598 0.06924
659.0 0.67942 0.06512
660.0 0.68705 0.06100
661.0 0.69791 0.05772
662.0 0.69734 0.05444
663.0 0.70555 0.05116
664.0 0.70445 0.04788
665.0 0.70414 0.04460
666.0 0.71156 0.04208
667.0 0.71211 0.03956
668.0 0.70839 0.03704
669.0 0.71960 0.03452
670.0 0.72372 0.03200
671.0 0.72583 0.03024
672.0 0.72632 0.02848
673.0 0.72554 0.02672
674.0 0.72589 0.02496
675.0 0.73939 0.02320
676.0 0.74330 0.02196
677.0 0.73439 0.02072
678.0 0.74492 0.01948
679.0 0.74879 0.01824
680.0 0.74943 0.01700
681.0 0.75076 0.01598
682.0 0.75005 0.01496
683.0 0.74884 0.01394
684.0 0.75947 0.01292
685.0 0.76105 0.01190
686.0 0.76086 0.01116
687.0 0.76058 0.01042
688.0 0.76756 0.00968
689.0 0.77463 0.00894
690.0 0.77932 0.00820
691.0 0.77684 0.00770
692.0 0.77988 0.00720
693.0 0.78783 0.00670
694.0 0.78816 0.00620
695.0 0.78931 0.00570
696.0 0.78931 0.00538
697.0 0.78738 0.00506
698.0 0.80110 0.00474
699.0 0.80345 0.00442
700.0 0.80202 0.00410
701.0 0.80425 0.00386
702.0 0.81717 0.00362
703.0 0.81403 0.00338
704.0 0.81810 0.00314
705.0 0.81155 0.00290
706.0 0.82892 0.00274
707.0 0.81831 0.00258
708.0 0.82212 0.00242
709.0 0.82793 0.00226
710.0 0.82469 0.00210
711.0 0.83287 0.00198
712.0 0.82512 0.00186
713.0 0.83768 0.00174
714.0 0.84141 0.00162
715.0 0.84307 0.00150
716.0 0.85022 0.00140
717.0 0.85395 0.00130
718.0 0.86465 0.00120
719.0 0.84982 0.00110
720.0 0.85465 0.00100
721.0 0.86260 0.00094
722.0 0.86209 0.00088
723.0 0.85489 0.00082
724.0 0.86682 0.00076
725.0 0.86970 0.00070
726.0 0.87752 0.00066
727.0 0.86492 0.00062
728.0 0.87452 0.00058
729.0 0.87087 0.00054
730.0 0.88372 0.00050
731.0 0.88513 0.00048
732.0 0.88355 0.00046
733.0 0.87886 0.00044
734.0 0.89136 0.00042
735.0 0.89903 0.00040
736.0 0.89720 0.00036
737.0 0.89268 0.00032
738.0 0.89764 0.00028
739.0 0.89637 0.00024
740.0 0.90300 0.00020
741.0 0.90340 0.00020
742.0 0.90893 0.00020
743.0 0.90335 0.00020
744.0 0.91311 0.00020
745.0 0.92081 0.00020
746.0 0.92474 0.00018
747.0 0.91743 0.00016
748.0 0.92225 0.00014
749.0 0.92830 0.00012
750.0 0.92621 0.00010
751.0 0.93149 0.00010
752.0 0.93615 0.00010
753.0 0.93194 0.00010
754.0 0.93223 0.00010
755.0 0.93590 0.00010
756.0 0.93938 0.00010
757.0 0.94622 0.00010
758.0 0.93747 0.00010
759.0 0.94350 0.00010
760.0 0.95037 0.00010
761.0 0.95306 0.00008
762.0 0.95592 0.00006
763.0 0.94629 0.00004
764.0 0.96289 0.00002
765.0 0.96066 0.00000
766.0 0.96612 0.00000
767.0 0.96957 0.00000
768.0 0.96022 0.00000
769.0 0.96958 0.00000
770.0 0.96901 0.00000
771.0 0.97349 0.00000
772.0 0.98205 0.00000
773.0 0.97558 0.00000
774.0 0.98242 0.00000
775.0 0.98785 0.00000
776.0 0.98271 0.00000
777.0 0.97977 0.00000
778.0 0.99212 0.00000
779.0 0.99071 0.00000
780.0 0.99102 0.00000
